country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_prod,oil_reserves,uranium,reactor
Waiwud Iwanem,Hasaki Enkou,http://blocgame.com/alliancestats.php?allianceid=1599,58k active personnel,9 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 4 hours ago,rankings.php?subregion=ind,Wreckage brothers,30 Hundred Tons per month,$5977 million,alliancestats.php?allianceid=1599,East Indies,,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,22802 km 2,http://blocgame.com/stats.php?id=54484,,,,
king's landing,mannisbaratheon,http://blocgame.com/alliancestats.php?allianceid=1644,139k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,4 factories,Good,last online 54 hours ago,rankings.php?subregion=sub,Inter/pol/,11 Hundred Tons per month,$5939 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,40168 km 2,http://blocgame.com/stats.php?id=55616,10 Mbbl per month,,,
Amazonian Union,Hugo Chavez,http://blocgame.com/alliancestats.php?allianceid=1568,53k active personnel,10 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,rankings.php?subregion=ama,Brotherhood of Zion,10 Hundred Tons per month,$5923 million,alliancestats.php?allianceid=1568,Amazonia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,17040 km 2,http://blocgame.com/stats.php?id=59377,,,,
Clownaland,Clowny,http://blocgame.com/alliancestats.php?allianceid=1568,209k active personnel,2 ships,Advanced,Good,7 factories,Good,last online 66 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,21 Hundred Tons per month,$5887 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,67211 km 2,http://blocgame.com/stats.php?id=46942,5 Mbbl per month,,,
New Nederlands,William Mohamad,http://blocgame.com/alliancestats.php?allianceid=1568,165k active personnel,11 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 5 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,10 Hundred Tons per month,$5874 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,48144 km 2,http://blocgame.com/stats.php?id=59454,47 Mbbl per month,19507 Mbbl,,
Etiwan,Latvu,http://blocgame.com/alliancestats.php?allianceid=1595,139k active personnel,12 ships,Korean War surplus,Gandhi-like,6 factories,Standard,last online 27 hours ago,rankings.php?subregion=ama,The High Council,47 Hundred Tons per month,$5871 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,40628 km 2,http://blocgame.com/stats.php?id=60056,19 Mbbl per month,,,
Sqynet,robosax,http://blocgame.com/alliancestats.php?allianceid=1568,489k active personnel,4 ships,Advanced,Gandhi-like,8 factories,Elite,last online 10 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,61 Hundred Tons per month,$5788 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,98507 km 2,http://blocgame.com/stats.php?id=52255,25 Mbbl per month,,61 Tons,10%
Plob,plox,http://blocgame.com/alliancestats.php?allianceid=1580,199k active personnel,15 ships,Almost Modern,Gandhi-like,8 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,10 Hundred Tons per month,$5750 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,41101 km 2,http://blocgame.com/stats.php?id=58260,82 Mbbl per month,1217 Mbbl,,
Newbish,Newbish,http://blocgame.com/alliancestats.php?allianceid=1568,119k active personnel,5 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 2 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,25 Hundred Tons per month,$5721 million,alliancestats.php?allianceid=1568,Mesopotamia,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=mes,42011 km 2,http://blocgame.com/stats.php?id=59854,29 Mbbl per month,9912 Mbbl,,
Maharashtra,Mao ze Bong,http://blocgame.com/alliancestats.php?allianceid=1393,96k active personnel,5 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 11 hours ago,rankings.php?subregion=sub,BAMF,17 Hundred Tons per month,$5705 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,33420 km 2,http://blocgame.com/stats.php?id=60180,14 Mbbl per month,264 Mbbl,,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,467k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,16 factories,Standard,last online 4 hours ago,rankings.php?subregion=egy,Inter/pol/,48 Hundred Tons per month,$5683 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,93461 km 2,http://blocgame.com/stats.php?id=58158,101 Mbbl per month,,1 Tons,
ECPF,Schaapjoch,http://blocgame.com/alliancestats.php?allianceid=1595,42k active personnel,9 ships,Korean War surplus,Nice,5 factories,Elite,last online 4 hours ago,rankings.php?subregion=eaf,The High Council,25 Hundred Tons per month,$5682 million,alliancestats.php?allianceid=1595,East Africa,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=eaf,26648 km 2,http://blocgame.com/stats.php?id=60194,28 Mbbl per month,,,
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,196k active personnel,23 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Elite,last online 54 hours ago,rankings.php?subregion=sub,Inter/pol/,15 Hundred Tons per month,$5670 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,15 Mbbl per month,,,
Thermonia,Aluminothermic,http://blocgame.com/alliancestats.php?allianceid=1644,185k active personnel,12 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Elite,last online 1 hours ago,rankings.php?subregion=chi,Inter/pol/,25 Hundred Tons per month,$5662 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,22964 km 2,http://blocgame.com/stats.php?id=53567,20 Mbbl per month,,,
Granola,Granola Empire,,4k active personnel,14 ships,Almost Modern,Normal,3 factories,Elite,last online 120 hours ago,rankings.php?subregion=waf,,30 Hundred Tons per month,$5652 million,,West Africa,,Powerful,http://blocgame.com/rankings.php?subregion=waf,18664 km 2,http://blocgame.com/stats.php?id=50172,15 Mbbl per month,,,
Cena Nation WWE,John Cena of WWE,http://blocgame.com/alliancestats.php?allianceid=1644,179k active personnel,20 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 47 hours ago,rankings.php?subregion=egy,Inter/pol/,18 Hundred Tons per month,$5647 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,39085 km 2,http://blocgame.com/stats.php?id=55959,29 Mbbl per month,,,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,28 ships,Almost Modern,Gandhi-like,5 factories,Elite,online now,rankings.php?subregion=saf,Brotherhood of Nod,17 Hundred Tons per month,$5641 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,11 Mbbl per month,,,5%
Jarhead,Jarhead99,http://blocgame.com/alliancestats.php?allianceid=1595,56k active personnel,1 ships,Korean War surplus,Good,2 factories,Good,last online 75 hours ago,rankings.php?subregion=ama,The High Council,20 Hundred Tons per month,$5630 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ama,16335 km 2,http://blocgame.com/stats.php?id=59874,14 Mbbl per month,,,5%
British Egypt,Montgomery,http://blocgame.com/alliancestats.php?allianceid=1393,311k active personnel,51 ships,Advanced,Angelic,7 factories,Good,last online 1 hours ago,rankings.php?subregion=egy,BAMF,27 Hundred Tons per month,$5622 million,alliancestats.php?allianceid=1393,Egypt,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=egy,33230 km 2,http://blocgame.com/stats.php?id=45596,42 Mbbl per month,4060 Mbbl,,
Romanovia,Dmitry Romanov,http://blocgame.com/alliancestats.php?allianceid=1393,147k active personnel,14 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 55 hours ago,rankings.php?subregion=mes,BAMF,8 Hundred Tons per month,$5609 million,alliancestats.php?allianceid=1393,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,28219 km 2,http://blocgame.com/stats.php?id=59571,9 Mbbl per month,1274 Mbbl,,
Conferan,Cryptox,http://blocgame.com/alliancestats.php?allianceid=1595,193k active personnel,26 ships,Almost Modern,Questionable,6 factories,Elite,online now,rankings.php?subregion=ind,The High Council,15 Hundred Tons per month,$5576 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,40513 km 2,http://blocgame.com/stats.php?id=56710,9 Mbbl per month,,,
Kuviere,Jaywynne,http://blocgame.com/alliancestats.php?allianceid=1595,6k active personnel,11 ships,Korean War surplus,Normal,5 factories,Undisciplined Rabble,last online 54 hours ago,rankings.php?subregion=atl,The High Council,0 Hundred Tons per month,$5566 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,16863 km 2,http://blocgame.com/stats.php?id=58755,48 Mbbl per month,,,
Nexustania,Rodger Ankle,http://blocgame.com/alliancestats.php?allianceid=1393,168k active personnel,2 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 36 hours ago,rankings.php?subregion=mes,BAMF,10 Hundred Tons per month,$5476 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,55192 km 2,http://blocgame.com/stats.php?id=61345,50 Mbbl per month,,,
Kindred,Pendraggon,http://blocgame.com/alliancestats.php?allianceid=1644,211k active personnel,12 ships,Almost Modern,Gandhi-like,9 factories,Good,last online 4 hours ago,rankings.php?subregion=pac,Inter/pol/,31 Hundred Tons per month,$5452 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,54201 km 2,http://blocgame.com/stats.php?id=58449,14 Mbbl per month,,,
Dijkstria,Wouter Dijkstra,http://blocgame.com/alliancestats.php?allianceid=1580,117k active personnel,8 ships,Korean War surplus,Angelic,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,13 Hundred Tons per month,$5451 million,alliancestats.php?allianceid=1580,Amazonia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ama,37218 km 2,http://blocgame.com/stats.php?id=60835,11 Mbbl per month,,,
Geli Kurd,Rando,http://blocgame.com/alliancestats.php?allianceid=1568,218k active personnel,36 ships,Advanced,Gandhi-like,9 factories,Good,last online 85 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,35 Hundred Tons per month,$5447 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,80630 km 2,http://blocgame.com/stats.php?id=47768,70 Mbbl per month,3012 Mbbl,,
Ishtar,Magnus Magnus,http://blocgame.com/alliancestats.php?allianceid=1580,198k active personnel,41 ships,Almost Modern,Gandhi-like,8 factories,Elite,last online 6 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,20 Hundred Tons per month,$5368 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,29152 km 2,http://blocgame.com/stats.php?id=55882,36 Mbbl per month,,,
Tanus,Hoovytaurus,http://blocgame.com/alliancestats.php?allianceid=1568,74k active personnel,5 ships,Korean War surplus,Gandhi-like,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=car,Brotherhood of Zion,55 Hundred Tons per month,$5357 million,alliancestats.php?allianceid=1568,Caribbean,,Very Powerful,http://blocgame.com/rankings.php?subregion=car,39136 km 2,http://blocgame.com/stats.php?id=61059,15 Mbbl per month,24 Mbbl,,
Maskettia,qqqqq,http://blocgame.com/alliancestats.php?allianceid=1599,2013k active personnel,52 ships,Advanced,Gandhi-like,20 factories,Good,online now,rankings.php?subregion=ara,Wreckage brothers,33 Hundred Tons per month,$5271 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,75100 km 2,http://blocgame.com/stats.php?id=52872,35 Mbbl per month,,,
Honduras,Inferno666,http://blocgame.com/alliancestats.php?allianceid=1595,77k active personnel,9 ships,Second World War surplus,Angelic,3 factories,Good,last online 3 hours ago,rankings.php?subregion=mex,The High Council,23 Hundred Tons per month,$5266 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,19683 km 2,http://blocgame.com/stats.php?id=60291,13 Mbbl per month,,,
Umbrella corp,Miss. Parks,http://blocgame.com/alliancestats.php?allianceid=1595,184k active personnel,14 ships,Persian Gulf War surplus,Good,5 factories,Elite,last online 19 hours ago,rankings.php?subregion=chi,The High Council,49 Hundred Tons per month,$5236 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,34544 km 2,http://blocgame.com/stats.php?id=54467,9 Mbbl per month,,,
Free Warriors,Milan Vond�ich,http://blocgame.com/alliancestats.php?allianceid=1595,69k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 77 hours ago,rankings.php?subregion=saf,The High Council,3 Hundred Tons per month,$5177 million,alliancestats.php?allianceid=1595,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,29080 km 2,http://blocgame.com/stats.php?id=60293,5 Mbbl per month,,,
Snusers,Snuupy,http://blocgame.com/alliancestats.php?allianceid=1393,322k active personnel,20 ships,Persian Gulf War surplus,Angelic,23 factories,Elite,online now,rankings.php?subregion=chi,BAMF,90 Hundred Tons per month,$5160 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,137213 km 2,http://blocgame.com/stats.php?id=58336,5 Mbbl per month,,,
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,202k active personnel,12 ships,Almost Modern,Gandhi-like,3 factories,Good,last online 5 hours ago,rankings.php?subregion=chi,The High Council,8 Hundred Tons per month,$5110 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,9345 km 2,http://blocgame.com/stats.php?id=47573,,,,
San Marcos,Calderon,http://blocgame.com/alliancestats.php?allianceid=1595,99k active personnel,11 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 30 hours ago,rankings.php?subregion=car,The High Council,13 Hundred Tons per month,$5110 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,37931 km 2,http://blocgame.com/stats.php?id=60158,7 Mbbl per month,,,
/K/,762x39,http://blocgame.com/alliancestats.php?allianceid=1595,5k active personnel,9 ships,Almost Modern,Questionable,3 factories,Standard,last online 187 hours ago,rankings.php?subregion=egy,The High Council,31 Hundred Tons per month,$5072 million,alliancestats.php?allianceid=1595,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,26431 km 2,http://blocgame.com/stats.php?id=44958,39 Mbbl per month,,,
switzerdouch,yaboimtndew,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 76 hours ago,rankings.php?subregion=mex,The High Council,15 Hundred Tons per month,$5064 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,13534 km 2,http://blocgame.com/stats.php?id=58997,10 Mbbl per month,,,
Gillen,Gillen,http://blocgame.com/alliancestats.php?allianceid=1580,58k active personnel,0 ships,Second World War surplus,Normal,5 factories,Standard,last online 41 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,9 Hundred Tons per month,$5052 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,17027 km 2,http://blocgame.com/stats.php?id=54335,17 Mbbl per month,,,
Argos,Arkadios,http://blocgame.com/alliancestats.php?allianceid=1382,11k active personnel,7 ships,Almost Modern,Normal,3 factories,Undisciplined Rabble,last online 38 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,80 Hundred Tons per month,$5003 million,alliancestats.php?allianceid=1382,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,54311 km 2,http://blocgame.com/stats.php?id=43443,22 Mbbl per month,,,
