country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Watikan,PopeFrancis,,10k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 35 hours ago,rankings.php?subregion=pac,,$341 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=61537,,,
farmsite,a skrub,,25k active personnel,0 ships,Finest of the 19th century,Mad Dog,None,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=car,,$309 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61619,,,
Mastka,Srogi Grzyb,http://blocgame.com/alliancestats.php?allianceid=1967,33k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 38 hours ago,rankings.php?subregion=ara,Grzybiarze,$307 million,alliancestats.php?allianceid=1967,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61575,,,
Newhurd,bnoah2000,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 122 hours ago,rankings.php?subregion=mex,,$307 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61502,,,
uw0tm9,fucknugget42069,,11k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 10 hours ago,rankings.php?subregion=ama,,$302 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,19100 km 2,http://blocgame.com/stats.php?id=61594,,,
tophill,Kurooki,,6k active personnel,0 ships,Finest of the 19th century,Questionable,1 factory,Good,last online 30 hours ago,rankings.php?subregion=ind,,$300 million,,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,15117 km 2,http://blocgame.com/stats.php?id=61261,,26 Mbbl,
Chujolandia,Jonas Pavolon,http://blocgame.com/alliancestats.php?allianceid=1966,24k active personnel,0 ships,Finest of the 19th century,Normal,1 factory,Elite,last online 6 hours ago,rankings.php?subregion=atl,Lithuanian Coalition,$305 million,alliancestats.php?allianceid=1966,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20398 km 2,http://blocgame.com/stats.php?id=61617,,,
Lukoslavia,Luko,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403110 hours ago,rankings.php?subregion=gra,,$305 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61632,,,
Karachan,MikhailBialkov,,18k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 1 hours ago,rankings.php?subregion=chi,,$308 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61585,,,
Drelinka,Catheline lebran,,26k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 3 hours ago,rankings.php?subregion=per,,$305 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61556,,,
2d NVA corp,Maj Gen Hu an,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 149 hours ago,rankings.php?subregion=sea,,$295 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61478,,247 Mbbl,
Twerkanasia,J_Daddy2.0,http://blocgame.com/alliancestats.php?allianceid=1961,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 154 hours ago,rankings.php?subregion=pac,Team?,$286 million,alliancestats.php?allianceid=1961,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=58182,,577 Mbbl,
Landia,Cmarx,,39k active personnel,0 ships,First World War surplus,Good,None,Standard,last online 40 hours ago,rankings.php?subregion=sub,,$286 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,19700 km 2,http://blocgame.com/stats.php?id=61604,,,
KlejnotEufratu,Mustafa-al-stooleymann,,11k active personnel,0 ships,First World War surplus,Questionable,None,Good,last online 5 hours ago,rankings.php?subregion=atl,,$320 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,19602 km 2,http://blocgame.com/stats.php?id=61627,,2764 Mbbl,
G�wno,cwel2,http://blocgame.com/alliancestats.php?allianceid=1966,43k active personnel,0 ships,First World War surplus,Normal,None,Standard,last online 32 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$287 million,alliancestats.php?allianceid=1966,Southern Africa,,None,http://blocgame.com/rankings.php?subregion=saf,19798 km 2,http://blocgame.com/stats.php?id=61531,,,
sightline,final6,,5k active personnel,0 ships,First World War surplus,Questionable,None,Good,last online 23 hours ago,rankings.php?subregion=gui,,$301 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,16667 km 2,http://blocgame.com/stats.php?id=61081,,,
Milltopia,JakeMiller,,14k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 178 hours ago,rankings.php?subregion=per,,$294 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61411,,,
Lang buana,Lt.tycoono,,36k active personnel,0 ships,First World War surplus,Normal,1 factory,Good,last online 2 hours ago,rankings.php?subregion=ind,,$312 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20030 km 2,http://blocgame.com/stats.php?id=61336,,,
Yabish,YaBish,,4k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 151 hours ago,rankings.php?subregion=pac,,$288 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,16335 km 2,http://blocgame.com/stats.php?id=61476,,,
Strath,Finn Hunter,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 105 hours ago,rankings.php?subregion=con,,$309 million,,Southern Cone,,None,http://blocgame.com/rankings.php?subregion=con,16667 km 2,http://blocgame.com/stats.php?id=61471,,,
Iloominaty,phyconclone,,17k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 118 hours ago,rankings.php?subregion=chi,,$287 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61505,,838 Mbbl,
the Irecap,Tipp,,19k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 168 hours ago,rankings.php?subregion=sub,,$285 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61454,,,
BurritoLand,Jose Remires,,50k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=mex,,$300 million,,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,20103 km 2,http://blocgame.com/stats.php?id=58734,,,
RogerSmith,Huey,,6k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 128 hours ago,rankings.php?subregion=ara,,$313 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=61498,,,
P.S.E.,Tallion,,9k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 88 hours ago,rankings.php?subregion=egy,,$304 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,16500 km 2,http://blocgame.com/stats.php?id=61540,,,
Atoms,Totakun,,8k active personnel,0 ships,First World War surplus,Angelic,None,Good,last online 151 hours ago,rankings.php?subregion=chi,,$270 million,,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=59898,,,
Austin Bradford,bradford,,39k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 76 hours ago,rankings.php?subregion=mex,,$266 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61553,,,
Eulica,TrumpDidNothingWrong,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 164 hours ago,rankings.php?subregion=ama,,$281 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61456,,,
Mandalore,John Bradshaw,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 167 hours ago,rankings.php?subregion=car,,$266 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61455,,,
Stone ranger,--(Eoin)--49,,15k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 176 hours ago,rankings.php?subregion=congo,,$275 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61446,,,
Boner Condoner,Lightforce,http://blocgame.com/alliancestats.php?allianceid=1580,2k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 146 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$268 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,8217 km 2,http://blocgame.com/stats.php?id=58661,,,
Boru,Skillet9!,http://blocgame.com/alliancestats.php?allianceid=1933,4k active personnel,0 ships,First World War surplus,Questionable,1 factory,Elite,last online 9 hours ago,rankings.php?subregion=mes,democracy,$254 million,alliancestats.php?allianceid=1933,Mesopotamia,,Small,http://blocgame.com/rankings.php?subregion=mes,13210 km 2,http://blocgame.com/stats.php?id=61318,,,
Meadowdale,Vany,,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 177 hours ago,rankings.php?subregion=ama,,$266 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61443,,,
Zanosis,Tomlad747,,6k active personnel,0 ships,First World War surplus,Normal,None,Standard,last online 182 hours ago,rankings.php?subregion=saf,,$262 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,16172 km 2,http://blocgame.com/stats.php?id=61375,,,
the Superiority,The Man,,20k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 91 hours ago,rankings.php?subregion=chi,,$259 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61486,,,
Nation Of Peace,Jesse,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 38 hours ago,rankings.php?subregion=ara,,$259 million,,Arabia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=61212,,7215 Mbbl,
Radaj,Jobobopanopocus,,11k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 55 hours ago,rankings.php?subregion=chi,,$254 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61322,,,
PolskaNowa,Mieszko,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 187 hours ago,rankings.php?subregion=saf,,$243 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61432,,,
SASAKA,Susako,,48k active personnel,0 ships,First World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=sea,,$244 million,,Indochina,,None,http://blocgame.com/rankings.php?subregion=sea,9784 km 2,http://blocgame.com/stats.php?id=61293,,,
troll1,master334,,3k active personnel,0 ships,First World War surplus,Pariah,None,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=egy,,$273 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,10946 km 2,http://blocgame.com/stats.php?id=61062,,,
kiko,halaka,,7k active personnel,0 ships,Finest of the 19th century,Questionable,1 factory,Elite,last online 11 hours ago,rankings.php?subregion=pac,,$241 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,8767 km 2,http://blocgame.com/stats.php?id=61220,,,
Malmselovakia,Mo An,,4k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 183 hours ago,rankings.php?subregion=atl,,$238 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16500 km 2,http://blocgame.com/stats.php?id=61419,,3724 Mbbl,
jelow,maker111,,8k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=atl,,$247 million,,Atlas,,None,http://blocgame.com/rankings.php?subregion=atl,13195 km 2,http://blocgame.com/stats.php?id=61073,,,
Reborn Prussia,Erik Schmidt,,6k active personnel,0 ships,Second World War surplus,Questionable,None,Undisciplined Rabble,last online 128 hours ago,rankings.php?subregion=gra,,$233 million,,Gran Colombia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=gra,22920 km 2,http://blocgame.com/stats.php?id=60026,,,
kalee,killer803,,1k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=per,,$236 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,15758 km 2,http://blocgame.com/stats.php?id=61065,,,
MonkeyShit,SiessFire,http://blocgame.com/alliancestats.php?allianceid=1580,16k active personnel,0 ships,First World War surplus,Angelic,None,Undisciplined Rabble,last online 129 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$212 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=52838,,1540 Mbbl,
Fagstan,Fagarriiino,,2k active personnel,0 ships,Second World War surplus,Normal,1 factory,Poor,last online 84 hours ago,rankings.php?subregion=ara,,$226 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,4505 km 2,http://blocgame.com/stats.php?id=58510,,,
hellsssss,meh553,,3k active personnel,0 ships,First World War surplus,Pariah,None,Poor,last online 23 hours ago,rankings.php?subregion=atl,,$231 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,19600 km 2,http://blocgame.com/stats.php?id=61064,,,
Bazistan,Arak-Hidi Malik,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 73 hours ago,rankings.php?subregion=ara,,$246 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,13751 km 2,http://blocgame.com/stats.php?id=61351,,4684 Mbbl,
Istana,Vistana,,4k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 22 hours ago,rankings.php?subregion=ind,,$214 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16170 km 2,http://blocgame.com/stats.php?id=61079,,,
Gorgonzola,prosciuttoetrusco,,2k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 129 hours ago,rankings.php?subregion=car,,$214 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16172 km 2,http://blocgame.com/stats.php?id=60872,,,
Hejaaz,Umar,http://blocgame.com/alliancestats.php?allianceid=1599,5k active personnel,2 ships,First World War surplus,Questionable,3 factories,Undisciplined Rabble,last online 84 hours ago,rankings.php?subregion=mes,Wreckage brothers,$211 million,alliancestats.php?allianceid=1599,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,2930 km 2,http://blocgame.com/stats.php?id=58497,,1454 Mbbl,
Price,Chvck,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 129 hours ago,rankings.php?subregion=ind,,$199 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,11345 km 2,http://blocgame.com/stats.php?id=60900,,,
alisterors,jhon543,,11k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=atl,,$200 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16084 km 2,http://blocgame.com/stats.php?id=61063,,,
poggy,yipog,,3k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 84 hours ago,rankings.php?subregion=ara,,$192 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,1771 km 2,http://blocgame.com/stats.php?id=58681,,,
