country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Ekodebota,tfwqtp2tlgf|;3,http://blocgame.com/alliancestats.php?allianceid=1599,8k active personnel,32 ships,Advanced,Normal,3 factories,Undisciplined Rabble,last online 91 hours ago,rankings.php?subregion=atl,Wreckage brothers,$6110 million,alliancestats.php?allianceid=1599,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16617 km 2,http://blocgame.com/stats.php?id=53422,,,
New Nederlands,William Mohamad,http://blocgame.com/alliancestats.php?allianceid=1568,146k active personnel,8 ships,Korean War surplus,Normal,5 factories,Good,last online 1 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$6017 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,48144 km 2,http://blocgame.com/stats.php?id=59454,,19688 Mbbl,
Arizona,Layez,http://blocgame.com/alliancestats.php?allianceid=1393,7k active personnel,7 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 16 hours ago,rankings.php?subregion=mex,BAMF,$6158 million,alliancestats.php?allianceid=1393,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,16805 km 2,http://blocgame.com/stats.php?id=56856,,,
Reim,Azrael,http://blocgame.com/alliancestats.php?allianceid=1595,160k active personnel,18 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,The High Council,$6033 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,39793 km 2,http://blocgame.com/stats.php?id=41073,,,
Bloodied Stools,cowds,http://blocgame.com/alliancestats.php?allianceid=1595,88k active personnel,4 ships,Vietnam War surplus,Angelic,3 factories,Elite,last online 15 hours ago,rankings.php?subregion=gra,The High Council,$6019 million,alliancestats.php?allianceid=1595,Gran Colombia,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=gra,13138 km 2,http://blocgame.com/stats.php?id=56997,,,
Andalusia,Michaelion,http://blocgame.com/alliancestats.php?allianceid=1393,145k active personnel,11 ships,Second World War surplus,Gandhi-like,6 factories,Elite,last online 9 hours ago,rankings.php?subregion=pac,BAMF,$5967 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40607 km 2,http://blocgame.com/stats.php?id=46668,,383 Mbbl,5%
Azhdahagate,Azhdaha_Panzer,http://blocgame.com/alliancestats.php?allianceid=1580,435k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,27 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$5811 million,alliancestats.php?allianceid=1580,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,136493 km 2,http://blocgame.com/stats.php?id=52422,21 Tons,,
Great Grenada,jaggywaggy,http://blocgame.com/alliancestats.php?allianceid=1644,167k active personnel,16 ships,Korean War surplus,Angelic,6 factories,Elite,last online 1 hours ago,rankings.php?subregion=car,Inter/pol/,$5871 million,alliancestats.php?allianceid=1644,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,31047 km 2,http://blocgame.com/stats.php?id=59513,,371 Mbbl,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,24 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 9 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$5773 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,,5%
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,319k active personnel,20 ships,Advanced,Gandhi-like,14 factories,Poor,last online 112 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5759 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,61784 km 2,http://blocgame.com/stats.php?id=53298,,,5%
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,194k active personnel,23 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 27 hours ago,rankings.php?subregion=sub,Inter/pol/,$5674 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,,
The,metalmallowz,http://blocgame.com/alliancestats.php?allianceid=1382,365k active personnel,30 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,online now,rankings.php?subregion=per,Non-Aligned Movement,$5645 million,alliancestats.php?allianceid=1382,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,100286 km 2,http://blocgame.com/stats.php?id=58004,,,
Kindred,Pendraggon,http://blocgame.com/alliancestats.php?allianceid=1644,195k active personnel,12 ships,Vietnam War surplus,Gandhi-like,9 factories,Good,last online 27 hours ago,rankings.php?subregion=pac,Inter/pol/,$5670 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,54201 km 2,http://blocgame.com/stats.php?id=58449,,,
Yummy Foods,iiruka,http://blocgame.com/alliancestats.php?allianceid=1382,359k active personnel,51 ships,Advanced,Gandhi-like,18 factories,Elite,last online 10 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,$5560 million,alliancestats.php?allianceid=1382,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,123626 km 2,http://blocgame.com/stats.php?id=54376,,,
Rattown,Furfag Commanding,http://blocgame.com/alliancestats.php?allianceid=1393,398k active personnel,54 ships,Advanced,Gandhi-like,15 factories,Standard,online now,rankings.php?subregion=mes,BAMF,$5564 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,88283 km 2,http://blocgame.com/stats.php?id=39062,20 Tons,,
Taggart,Dagny,http://blocgame.com/alliancestats.php?allianceid=1401,102k active personnel,6 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 4 hours ago,rankings.php?subregion=gui,The Federal Colonies,$5566 million,alliancestats.php?allianceid=1401,Guinea,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=gui,52669 km 2,http://blocgame.com/stats.php?id=59387,,,
Histalaxia,Sir William the First,http://blocgame.com/alliancestats.php?allianceid=1810,5k active personnel,13 ships,Persian Gulf War surplus,Normal,4 factories,Standard,last online 165 hours ago,rankings.php?subregion=pac,EUN,$5622 million,alliancestats.php?allianceid=1810,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,11531 km 2,http://blocgame.com/stats.php?id=51506,,,
Waiwud Iwanem,Hasaki Enkou,http://blocgame.com/alliancestats.php?allianceid=1899,148k active personnel,7 ships,Almost Modern,Gandhi-like,7 factories,Standard,last online 167 hours ago,rankings.php?subregion=ind,Aseang MMP,$5557 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,23498 km 2,http://blocgame.com/stats.php?id=54484,,,
Snusers,Snuupy,http://blocgame.com/alliancestats.php?allianceid=1393,266k active personnel,8 ships,Almost Modern,Pariah,18 factories,Good,online now,rankings.php?subregion=chi,BAMF,$5472 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,108202 km 2,http://blocgame.com/stats.php?id=58336,,,
Adrianopolis,XAdrianT,http://blocgame.com/alliancestats.php?allianceid=1568,203k active personnel,12 ships,Almost Modern,Gandhi-like,16 factories,Standard,last online 5 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$5521 million,alliancestats.php?allianceid=1568,Arabia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,78527 km 2,http://blocgame.com/stats.php?id=55912,,,5%
Derpkins,Mr. Derp,http://blocgame.com/alliancestats.php?allianceid=1952,22k active personnel,12 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 43 hours ago,rankings.php?subregion=pac,The Eastern Sea,$5596 million,alliancestats.php?allianceid=1952,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,23183 km 2,http://blocgame.com/stats.php?id=59737,,,
M�rg,albertps,http://blocgame.com/alliancestats.php?allianceid=1595,208k active personnel,11 ships,Almost Modern,Questionable,11 factories,Standard,last online 6 hours ago,rankings.php?subregion=ind,The High Council,$5359 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,67186 km 2,http://blocgame.com/stats.php?id=58356,,,
Munchiopolis,Ginger_Ale69xxx,http://blocgame.com/alliancestats.php?allianceid=1756,8k active personnel,1 ships,Korean War surplus,Normal,5 factories,Elite,last online 12 hours ago,rankings.php?subregion=car,The Slave Trade,$5547 million,alliancestats.php?allianceid=1756,Caribbean,,Large,http://blocgame.com/rankings.php?subregion=car,29645 km 2,http://blocgame.com/stats.php?id=58992,,,
iljohn,iljohn,http://blocgame.com/alliancestats.php?allianceid=1952,119k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,The Eastern Sea,$5483 million,alliancestats.php?allianceid=1952,Pacific Rim,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=pac,31529 km 2,http://blocgame.com/stats.php?id=59945,,,
Gillen,Gillen,http://blocgame.com/alliancestats.php?allianceid=1580,140k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 9 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5363 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,17027 km 2,http://blocgame.com/stats.php?id=54335,,,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,148k active personnel,10 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,last online 12 hours ago,rankings.php?subregion=per,The High Council,$5394 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,,,
Gīlān,Kuchik Gul,http://blocgame.com/alliancestats.php?allianceid=1704,121k active personnel,-1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=per,Kekolutionaries,$5473 million,alliancestats.php?allianceid=1704,Persia,,Mediocre,http://blocgame.com/rankings.php?subregion=per,2261 km 2,http://blocgame.com/stats.php?id=54430,,1717 Mbbl,
Viktoria,gracious leader skylar,http://blocgame.com/alliancestats.php?allianceid=1393,82k active personnel,5 ships,Korean War surplus,Normal,9 factories,Good,last online 2 hours ago,rankings.php?subregion=pac,BAMF,$5342 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,43728 km 2,http://blocgame.com/stats.php?id=40188,,,
Ketroyla,Erolvant,http://blocgame.com/alliancestats.php?allianceid=1580,99k active personnel,9 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 33 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$5334 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=sea,15692 km 2,http://blocgame.com/stats.php?id=55951,,,
Umbrella corp,Miss. Parks,http://blocgame.com/alliancestats.php?allianceid=1595,126k active personnel,15 ships,Almost Modern,Gandhi-like,5 factories,Elite,last online 20 hours ago,rankings.php?subregion=chi,The High Council,$5350 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,33586 km 2,http://blocgame.com/stats.php?id=54467,,,
New Volkstaat,Endless Nameless,http://blocgame.com/alliancestats.php?allianceid=1644,93k active personnel,5 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 12 hours ago,rankings.php?subregion=saf,Inter/pol/,$5426 million,alliancestats.php?allianceid=1644,Southern Africa,,Large,http://blocgame.com/rankings.php?subregion=saf,18292 km 2,http://blocgame.com/stats.php?id=59576,,22 Mbbl,
Caballos,T�mas,http://blocgame.com/alliancestats.php?allianceid=1875,50k active personnel,-1 ships,Korean War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=sub,The Triad,$5386 million,alliancestats.php?allianceid=1875,The Subcontinent,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,7134 km 2,http://blocgame.com/stats.php?id=5261,,,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,421k active personnel,51 ships,Advanced,Gandhi-like,14 factories,Elite,last online 1 hours ago,rankings.php?subregion=egy,Inter/pol/,$5235 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,83222 km 2,http://blocgame.com/stats.php?id=58158,,,
FallenTrees,GhostAleII,http://blocgame.com/alliancestats.php?allianceid=1382,5k active personnel,5 ships,Korean War surplus,Questionable,4 factories,Elite,last online 12 hours ago,rankings.php?subregion=ind,Non-Aligned Movement,$5192 million,alliancestats.php?allianceid=1382,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,28841 km 2,http://blocgame.com/stats.php?id=59160,,,
LOLOLOL,LOLOLOL,http://blocgame.com/alliancestats.php?allianceid=1595,76k active personnel,13 ships,Korean War surplus,Good,4 factories,Elite,last online 73 hours ago,rankings.php?subregion=gui,The High Council,$5238 million,alliancestats.php?allianceid=1595,Guinea,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=gui,32378 km 2,http://blocgame.com/stats.php?id=59107,,,
Masterton East,Natedogg,http://blocgame.com/alliancestats.php?allianceid=1644,41k active personnel,16 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 71 hours ago,rankings.php?subregion=pac,Inter/pol/,$5225 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,19047 km 2,http://blocgame.com/stats.php?id=58225,,,
new aussie land,benj,,5k active personnel,3 ships,Korean War surplus,Normal,3 factories,Poor,last online 132 hours ago,rankings.php?subregion=car,,$5183 million,,Caribbean,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,5173 km 2,http://blocgame.com/stats.php?id=52750,,,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,105k active personnel,51 ships,Almost Modern,Angelic,11 factories,Elite,last online 9 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5056 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,56803 km 2,http://blocgame.com/stats.php?id=57755,,,
Stargaze,The Head,http://blocgame.com/alliancestats.php?allianceid=1393,8k active personnel,18 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 124 hours ago,rankings.php?subregion=chi,BAMF,$5157 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,20485 km 2,http://blocgame.com/stats.php?id=58264,,,
Central Island,The Dealer,http://blocgame.com/alliancestats.php?allianceid=1644,79k active personnel,12 ships,Vietnam War surplus,Gandhi-like,3 factories,Good,last online 71 hours ago,rankings.php?subregion=pac,Inter/pol/,$5116 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,28767 km 2,http://blocgame.com/stats.php?id=59154,,,
That One Place,That One Guy,http://blocgame.com/alliancestats.php?allianceid=1599,275k active personnel,15 ships,Almost Modern,Normal,4 factories,Good,last online 191 hours ago,rankings.php?subregion=per,Wreckage brothers,$5010 million,alliancestats.php?allianceid=1599,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,40054 km 2,http://blocgame.com/stats.php?id=56980,,,
Aroucia,Pleeb,http://blocgame.com/alliancestats.php?allianceid=1401,10k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 95 hours ago,rankings.php?subregion=mex,The Federal Colonies,$5125 million,alliancestats.php?allianceid=1401,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,22664 km 2,http://blocgame.com/stats.php?id=59585,,238 Mbbl,
kabdy,NitroBAY,http://blocgame.com/alliancestats.php?allianceid=1595,223k active personnel,23 ships,Vietnam War surplus,Gandhi-like,8 factories,Standard,last online 25 hours ago,rankings.php?subregion=ama,The High Council,$5019 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ama,37856 km 2,http://blocgame.com/stats.php?id=58731,,,
Reikland,Karl-Franz I,http://blocgame.com/alliancestats.php?allianceid=1595,82k active personnel,12 ships,Vietnam War surplus,Gandhi-like,2 factories,Good,last online 21 hours ago,rankings.php?subregion=per,The High Council,$5054 million,alliancestats.php?allianceid=1595,Persia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=per,16172 km 2,http://blocgame.com/stats.php?id=58781,,5746 Mbbl,
