country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Kindred,Pendraggon,http://blocgame.com/alliancestats.php?allianceid=1644,187k active personnel,12 ships,Vietnam War surplus,Gandhi-like,8 factories,Good,last online 1 hours ago,rankings.php?subregion=pac,Inter/pol/,$5676 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=pac,54201 km 2,http://blocgame.com/stats.php?id=58449,71 Mbbl,
Yummy Foods,iiruka,http://blocgame.com/alliancestats.php?allianceid=1382,337k active personnel,51 ships,Advanced,Gandhi-like,18 factories,Elite,last online 6 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,$5665 million,alliancestats.php?allianceid=1382,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,123626 km 2,http://blocgame.com/stats.php?id=54376,,
Great Grenada,jaggywaggy,http://blocgame.com/alliancestats.php?allianceid=1644,143k active personnel,15 ships,Korean War surplus,Angelic,6 factories,Elite,last online 19 hours ago,rankings.php?subregion=car,Inter/pol/,$5648 million,alliancestats.php?allianceid=1644,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,31047 km 2,http://blocgame.com/stats.php?id=59513,476 Mbbl,
M�rg,albertps,http://blocgame.com/alliancestats.php?allianceid=1595,278k active personnel,11 ships,Almost Modern,Angelic,11 factories,Standard,last online 1 hours ago,rankings.php?subregion=ind,The High Council,$5642 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,67186 km 2,http://blocgame.com/stats.php?id=58356,,
Aroucia,Pleeb,http://blocgame.com/alliancestats.php?allianceid=1401,5k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 16 hours ago,rankings.php?subregion=mex,The Federal Colonies,$5620 million,alliancestats.php?allianceid=1401,Mesoamerica,Untapped,Large,,http://blocgame.com/rankings.php?subregion=mex,27196 km 2,http://blocgame.com/stats.php?id=59585,326 Mbbl,
Rattown,Furfag Commanding,http://blocgame.com/alliancestats.php?allianceid=1393,398k active personnel,51 ships,Advanced,Gandhi-like,15 factories,Standard,last online 1 hours ago,rankings.php?subregion=mes,BAMF,$5585 million,alliancestats.php?allianceid=1393,Mesopotamia,Plentiful,Very Powerful,18 Tons,http://blocgame.com/rankings.php?subregion=mes,88283 km 2,http://blocgame.com/stats.php?id=39062,,
Taggart,Dagny,http://blocgame.com/alliancestats.php?allianceid=1401,83k active personnel,6 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 2 hours ago,rankings.php?subregion=gui,The Federal Colonies,$5566 million,alliancestats.php?allianceid=1401,Guinea,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=gui,51679 km 2,http://blocgame.com/stats.php?id=59387,,
Vulcanus,kappa123,http://blocgame.com/alliancestats.php?allianceid=1393,6k active personnel,18 ships,First World War surplus,Gandhi-like,4 factories,Elite,last online 75 hours ago,rankings.php?subregion=ara,BAMF,$5551 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,26819 km 2,http://blocgame.com/stats.php?id=59636,3533 Mbbl,
Viktoria,gracious leader skylar,http://blocgame.com/alliancestats.php?allianceid=1393,82k active personnel,5 ships,Korean War surplus,Pariah,8 factories,Elite,online now,rankings.php?subregion=pac,BAMF,$5540 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,43728 km 2,http://blocgame.com/stats.php?id=40188,,
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,138k active personnel,12 ships,Almost Modern,Questionable,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=chi,The High Council,$5490 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,9345 km 2,http://blocgame.com/stats.php?id=47573,,
Gillen,Gillen,http://blocgame.com/alliancestats.php?allianceid=1580,140k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Undisciplined Rabble,last online 39 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5440 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,17027 km 2,http://blocgame.com/stats.php?id=54335,,
Ketroyla,Erolvant,http://blocgame.com/alliancestats.php?allianceid=1580,107k active personnel,9 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 77 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$5433 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=sea,15692 km 2,http://blocgame.com/stats.php?id=55951,,
Waiwud Iwanem,Hasaki Enkou,http://blocgame.com/alliancestats.php?allianceid=1899,148k active personnel,7 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 88 hours ago,rankings.php?subregion=ind,ASEANG,$5424 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,23498 km 2,http://blocgame.com/stats.php?id=54484,,
Umbrella corp,Miss. Parks,http://blocgame.com/alliancestats.php?allianceid=1595,126k active personnel,15 ships,Almost Modern,Gandhi-like,5 factories,Elite,last online 14 hours ago,rankings.php?subregion=chi,The High Council,$5402 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,33586 km 2,http://blocgame.com/stats.php?id=54467,,
Avarice,Mammon,http://blocgame.com/alliancestats.php?allianceid=1393,139k active personnel,11 ships,Vietnam War surplus,Gandhi-like,16 factories,Elite,online now,rankings.php?subregion=sub,BAMF,$5402 million,alliancestats.php?allianceid=1393,The Subcontinent,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=sub,80242 km 2,http://blocgame.com/stats.php?id=59516,,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,411k active personnel,51 ships,Advanced,Gandhi-like,14 factories,Elite,online now,rankings.php?subregion=egy,Inter/pol/,$5397 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,83222 km 2,http://blocgame.com/stats.php?id=58158,,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,148k active personnel,10 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,last online 18 hours ago,rankings.php?subregion=per,The High Council,$5392 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,,
Adrianopolis,XAdrianT,http://blocgame.com/alliancestats.php?allianceid=1568,153k active personnel,12 ships,Almost Modern,Angelic,16 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$5379 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,78527 km 2,http://blocgame.com/stats.php?id=55912,,5%
Granola,Granola Empire,http://blocgame.com/alliancestats.php?allianceid=1835,3k active personnel,14 ships,Almost Modern,Normal,3 factories,Good,last online 29 hours ago,rankings.php?subregion=waf,SPQR,$5366 million,alliancestats.php?allianceid=1835,West Africa,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=waf,19428 km 2,http://blocgame.com/stats.php?id=50172,,
That One Place,That One Guy,http://blocgame.com/alliancestats.php?allianceid=1599,367k active personnel,15 ships,Almost Modern,Gandhi-like,4 factories,Good,last online 112 hours ago,rankings.php?subregion=per,Wreckage brothers,$5259 million,alliancestats.php?allianceid=1599,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,40054 km 2,http://blocgame.com/stats.php?id=56980,,
Munchiopolis,Ginger_Ale69xxx,http://blocgame.com/alliancestats.php?allianceid=1756,84k active personnel,1 ships,Second World War surplus,Isolated,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=car,The Slave Trade,$5215 million,alliancestats.php?allianceid=1756,Caribbean,Near Depletion,Large,,http://blocgame.com/rankings.php?subregion=car,32129 km 2,http://blocgame.com/stats.php?id=58992,,5%
LOLOLOL,LOLOLOL,http://blocgame.com/alliancestats.php?allianceid=1595,114k active personnel,14 ships,Vietnam War surplus,Good,4 factories,Elite,last online 15 hours ago,rankings.php?subregion=gui,The High Council,$5210 million,alliancestats.php?allianceid=1595,Guinea,Near Depletion,Large,,http://blocgame.com/rankings.php?subregion=gui,33247 km 2,http://blocgame.com/stats.php?id=59107,137 Mbbl,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,87k active personnel,49 ships,Almost Modern,Nice,11 factories,Elite,last online 4 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5176 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,56803 km 2,http://blocgame.com/stats.php?id=57755,,
Derpkins,Mr. Derp,http://blocgame.com/alliancestats.php?allianceid=1952,22k active personnel,12 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 93 hours ago,rankings.php?subregion=pac,The Eastern Sea,$5176 million,alliancestats.php?allianceid=1952,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,23183 km 2,http://blocgame.com/stats.php?id=59737,,
Histalaxia,Sir William the First,http://blocgame.com/alliancestats.php?allianceid=1810,7k active personnel,13 ships,Persian Gulf War surplus,Questionable,4 factories,Good,last online 87 hours ago,rankings.php?subregion=pac,EUN,$5158 million,alliancestats.php?allianceid=1810,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,11531 km 2,http://blocgame.com/stats.php?id=51506,,
Caballos,T�mas,http://blocgame.com/alliancestats.php?allianceid=1875,18k active personnel,-1 ships,Korean War surplus,Good,3 factories,Standard,last online 7 hours ago,rankings.php?subregion=sub,The Triad,$5138 million,alliancestats.php?allianceid=1875,The Subcontinent,Plentiful,Somewhat Large,,http://blocgame.com/rankings.php?subregion=sub,7134 km 2,http://blocgame.com/stats.php?id=5261,,
Gīlān,Kuchik Gul,http://blocgame.com/alliancestats.php?allianceid=1704,95k active personnel,-1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 12 hours ago,rankings.php?subregion=per,Kekolutionaries,$5138 million,alliancestats.php?allianceid=1704,Persia,,Mediocre,,http://blocgame.com/rankings.php?subregion=per,2261 km 2,http://blocgame.com/stats.php?id=54430,1738 Mbbl,
New Volkstaat,Endless Nameless,http://blocgame.com/alliancestats.php?allianceid=1644,56k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 9 hours ago,rankings.php?subregion=saf,Inter/pol/,$5036 million,alliancestats.php?allianceid=1644,Southern Africa,Untapped,Large,,http://blocgame.com/rankings.php?subregion=saf,18292 km 2,http://blocgame.com/stats.php?id=59576,106 Mbbl,
Plob,plox,http://blocgame.com/alliancestats.php?allianceid=1580,159k active personnel,15 ships,Vietnam War surplus,Angelic,5 factories,Standard,last online 34 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5019 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,39985 km 2,http://blocgame.com/stats.php?id=58260,3995 Mbbl,
Masterton East,Natedogg,http://blocgame.com/alliancestats.php?allianceid=1644,119k active personnel,16 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 38 hours ago,rankings.php?subregion=pac,Inter/pol/,$4951 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,19433 km 2,http://blocgame.com/stats.php?id=58225,,
al-Bahrayn,dbdb,http://blocgame.com/alliancestats.php?allianceid=1835,98k active personnel,14 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 4 hours ago,rankings.php?subregion=mes,SPQR,$4909 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=mes,24775 km 2,http://blocgame.com/stats.php?id=59775,2817 Mbbl,
kabdy,NitroBAY,http://blocgame.com/alliancestats.php?allianceid=1595,209k active personnel,22 ships,Vietnam War surplus,Gandhi-like,8 factories,Standard,last online 13 hours ago,rankings.php?subregion=ama,The High Council,$4908 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=ama,37856 km 2,http://blocgame.com/stats.php?id=58731,,
CIRD,John Wayne Gasey,,4k active personnel,30 ships,Persian Gulf War surplus,Questionable,6 factories,Poor,last online 114 hours ago,rankings.php?subregion=ara,,$4895 million,,Arabia,,None,,http://blocgame.com/rankings.php?subregion=ara,34242 km 2,http://blocgame.com/stats.php?id=51022,,
Pr0 Gamers,Bruce Wayne,http://blocgame.com/alliancestats.php?allianceid=1835,90k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,SPQR,$4848 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,9266 km 2,http://blocgame.com/stats.php?id=59051,,
Central Island,The Dealer,http://blocgame.com/alliancestats.php?allianceid=1644,79k active personnel,12 ships,Vietnam War surplus,Gandhi-like,3 factories,Good,last online 65 hours ago,rankings.php?subregion=pac,Inter/pol/,$4794 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,28767 km 2,http://blocgame.com/stats.php?id=59154,,
Reikland,Karl-Franz I,http://blocgame.com/alliancestats.php?allianceid=1595,82k active personnel,11 ships,Vietnam War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,rankings.php?subregion=per,The High Council,$4788 million,alliancestats.php?allianceid=1595,Persia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=per,16172 km 2,http://blocgame.com/stats.php?id=58781,5844 Mbbl,
Camcost,hunthalo,http://blocgame.com/alliancestats.php?allianceid=1580,129k active personnel,8 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 10 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$4772 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,31087 km 2,http://blocgame.com/stats.php?id=56890,4113 Mbbl,
Al Kebab,John Zoidberg,http://blocgame.com/alliancestats.php?allianceid=1393,115k active personnel,10 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 15 hours ago,rankings.php?subregion=mes,BAMF,$4722 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=mes,35750 km 2,http://blocgame.com/stats.php?id=59392,,
The Joose,BomberJack,http://blocgame.com/alliancestats.php?allianceid=1644,2k active personnel,23 ships,Almost Modern,Good,3 factories,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=mes,Inter/pol/,$4715 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,4757 km 2,http://blocgame.com/stats.php?id=48611,,
Iskut,ASV1,http://blocgame.com/alliancestats.php?allianceid=1393,45k active personnel,1 ships,Vietnam War surplus,Gandhi-like,3 factories,Good,last online 48 hours ago,rankings.php?subregion=con,BAMF,$4697 million,alliancestats.php?allianceid=1393,Southern Cone,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=con,32130 km 2,http://blocgame.com/stats.php?id=58457,,
Alien Ant Farm,Smooth Criminal,http://blocgame.com/alliancestats.php?allianceid=1418,110k active personnel,11 ships,Vietnam War surplus,Angelic,5 factories,Good,last online 3 hours ago,rankings.php?subregion=ind,Asian Alliance,$4652 million,alliancestats.php?allianceid=1418,East Indies,,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,36835 km 2,http://blocgame.com/stats.php?id=58135,,
Romanovia,Dmitry Romanov,http://blocgame.com/alliancestats.php?allianceid=1393,100k active personnel,11 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 94 hours ago,rankings.php?subregion=mes,BAMF,$4620 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,28504 km 2,http://blocgame.com/stats.php?id=59571,1679 Mbbl,
The Dome,Hardlined,http://blocgame.com/alliancestats.php?allianceid=1393,138k active personnel,15 ships,Almost Modern,Gandhi-like,6 factories,Standard,last online 166 hours ago,rankings.php?subregion=chi,BAMF,$4579 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,27650 km 2,http://blocgame.com/stats.php?id=56795,,5%
