country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor,reputation,rm_prod,oil_prod
nopeland,atared,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 43 hours ago,rankings.php?subregion=sub,,$315 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=46828,,,,Good,2 Hundred Tons per month,
YourMom,darktanis,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 88 hours ago,rankings.php?subregion=mex,,$315 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=47091,,,,Nice,2 Hundred Tons per month,
Lexicanum,eb11,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 83 hours ago,rankings.php?subregion=sub,,$315 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=48166,,,,Nice,2 Hundred Tons per month,
SS-Amazonien,Mengele-chan,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 31 hours ago,rankings.php?subregion=ama,,$315 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=49589,317 Mbbl; 2 Mbbl,,,Good,4 Hundred Tons per month,2 Mbbl per month
kocksmashistan,negerus prime,,29k active personnel,0 ships,First World War surplus,None,Elite,last online 70 hours ago,rankings.php?subregion=sub,,$315 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=49792,,,,Nice,6 Hundred Tons per month,
Arsinoe,Sobek,http://blocgame.com/alliancestats.php?allianceid=2064,25k active personnel,0 ships,First World War surplus,None,Elite,last online 30 hours ago,rankings.php?subregion=egy,SPQR,$315 million,alliancestats.php?allianceid=2064,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20200 km 2,http://blocgame.com/stats.php?id=49868,4 Mbbl,,,Angelic,2 Hundred Tons per month,4 Mbbl per month
Seinlandia,CosKramer,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 38 hours ago,rankings.php?subregion=mex,,$315 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=50309,,,,Good,2 Hundred Tons per month,
Quam,Noodle,,10k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 131 hours ago,rankings.php?subregion=gra,,$315 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,16335 km 2,http://blocgame.com/stats.php?id=50541,,,,Angelic,2 Hundred Tons per month,
Taipei,Shabby,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 134 hours ago,rankings.php?subregion=pac,,$315 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=50553,,,,Angelic,2 Hundred Tons per month,
Canteens,Immortal Soup,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 131 hours ago,rankings.php?subregion=gra,,$315 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=50878,,,,Angelic,2 Hundred Tons per month,
Bobafet,Andyccc1017,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 131 hours ago,rankings.php?subregion=gra,,$315 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=50883,,,,Angelic,2 Hundred Tons per month,
Dovelantis,Kenneth Hon,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 93 hours ago,rankings.php?subregion=pac,,$315 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=51767,,,,Nice,2 Hundred Tons per month,
fishboyland,fishboy,http://blocgame.com/alliancestats.php?allianceid=2092,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 27 hours ago,rankings.php?subregion=ind,f,$315 million,alliancestats.php?allianceid=2092,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=51831,,,,Angelic,2 Hundred Tons per month,
NMZ,Hally,http://blocgame.com/alliancestats.php?allianceid=2048,25k active personnel,0 ships,First World War surplus,None,Elite,last online 4 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$315 million,alliancestats.php?allianceid=2048,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20200 km 2,http://blocgame.com/stats.php?id=51877,,,,Nice,4 Hundred Tons per month,
Krat,Mythron,http://blocgame.com/alliancestats.php?allianceid=2039,25k active personnel,0 ships,First World War surplus,None,Elite,last online 28 hours ago,rankings.php?subregion=sea,The High Council,$315 million,alliancestats.php?allianceid=2039,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=51892,1 Mbbl,,,Angelic,3 Hundred Tons per month,1 Mbbl per month
PonyPenetrators,PonyPenetrator,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 51 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=52348,,,,Angelic,2 Hundred Tons per month,
Killmaim,Dave Killmaim,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 41 hours ago,rankings.php?subregion=ara,,$315 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=52370,,,,Good,2 Hundred Tons per month,
Klub,Man of the Moon,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 172 hours ago,rankings.php?subregion=gui,,$315 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=52854,,,,Angelic,2 Hundred Tons per month,
Ekodebota,tfwqtp2tlgf|;3,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 165 hours ago,rankings.php?subregion=atl,,$315 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=53422,,,,Angelic,2 Hundred Tons per month,
Yulai,SupremeSoviet,http://blocgame.com/alliancestats.php?allianceid=2048,22k active personnel,0 ships,First World War surplus,None,Elite,last online 101 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$315 million,alliancestats.php?allianceid=2048,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=53451,,,,Angelic,2 Hundred Tons per month,
Felineistan,Catassium,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 17 hours ago,rankings.php?subregion=sub,,$315 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=53970,,,,Good,2 Hundred Tons per month,
FULLCOMMUNISM,ComradeBeans,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 143 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=54390,,,,Angelic,2 Hundred Tons per month,
Panamastan,Fleetfoot,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 39 hours ago,rankings.php?subregion=ara,,$315 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=54395,,,,Good,2 Hundred Tons per month,
DonateLandss,JustAFakee,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 185 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=54479,,,,Angelic,2 Hundred Tons per month,
Vocaloind,Fafel,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 185 hours ago,rankings.php?subregion=pac,,$315 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=54482,,,,Angelic,2 Hundred Tons per month,
Waiwud Iwanem,Hasaki Enkou,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 14 hours ago,rankings.php?subregion=ind,,$315 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=54484,,,,Angelic,2 Hundred Tons per month,
Sarpsh,Clipes,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 185 hours ago,rankings.php?subregion=sea,,$315 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=54485,,,,Angelic,2 Hundred Tons per month,
Skhrimm,Ept24I5,,11k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 7 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,19800 km 2,http://blocgame.com/stats.php?id=54756,,,,Angelic,2 Hundred Tons per month,
Kutlesh,Kutlesh,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 134 hours ago,rankings.php?subregion=egy,,$315 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=54847,,,,Angelic,2 Hundred Tons per month,
Hof'Koursh,TheGoodDoctor,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 128 hours ago,rankings.php?subregion=waf,,$315 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=55002,,,,Angelic,2 Hundred Tons per month,
Jevgeniumland,Jevgenerus,,18k active personnel,0 ships,First World War surplus,None,Elite,last online 6 hours ago,rankings.php?subregion=saf,,$315 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20161 km 2,http://blocgame.com/stats.php?id=55289,,,,Nice,6 Hundred Tons per month,
Makela,jonassm,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 35 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=55316,,,,Good,2 Hundred Tons per month,
jOOskoland,jOOsko,http://blocgame.com/alliancestats.php?allianceid=2039,25k active personnel,0 ships,First World War surplus,None,Elite,last online 102 hours ago,rankings.php?subregion=atl,The High Council,$315 million,alliancestats.php?allianceid=2039,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=55410,,,,Angelic,2 Hundred Tons per month,
Best Girl,Asuka Soryu,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 83 hours ago,rankings.php?subregion=pac,,$315 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=55764,,,,Nice,2 Hundred Tons per month,
Smite,Northrop,,8k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 38 hours ago,rankings.php?subregion=ara,,$315 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,19800 km 2,http://blocgame.com/stats.php?id=56309,,,,Good,2 Hundred Tons per month,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=2049,25k active personnel,0 ships,First World War surplus,None,Elite,last online 52 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$315 million,alliancestats.php?allianceid=2049,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=57005,,,,Angelic,7 Hundred Tons per month,
Rising Sun,lordeski,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 93 hours ago,rankings.php?subregion=pac,,$315 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=57267,,,,Nice,3 Hundred Tons per month,
Arborea,Arbus,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 115 hours ago,rankings.php?subregion=waf,,$315 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=57767,,,,Angelic,2 Hundred Tons per month,
gratagula,w2e2w2e2,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 181 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=58756,,,,Angelic,2 Hundred Tons per month,
Tendo,Takehiro,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 126 hours ago,rankings.php?subregion=sea,,$315 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=58802,,,,Angelic,2 Hundred Tons per month,
penis dick,King Penis,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 134 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59087,,,,Angelic,2 Hundred Tons per month,
Mazdoora,GireeshS,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 109 hours ago,rankings.php?subregion=ind,,$315 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=59093,,,,Angelic,2 Hundred Tons per month,
\\\'Murica,Blob26,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 177 hours ago,rankings.php?subregion=car,,$315 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59539,,,,Angelic,2 Hundred Tons per month,
Dewia,likeakarp,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 156 hours ago,rankings.php?subregion=egy,,$315 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59562,,,,Angelic,2 Hundred Tons per month,
Aroucia,Pleeb,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 29 hours ago,rankings.php?subregion=mex,,$315 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59585,,,,Angelic,2 Hundred Tons per month,
Del,arnoldNYAAAA,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 151 hours ago,rankings.php?subregion=mes,,$315 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=59586,,,,Angelic,2 Hundred Tons per month,
Planet Quebec,Cabel Fistro,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 39 hours ago,rankings.php?subregion=pac,,$315 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59903,,,,Good,2 Hundred Tons per month,
Emberica,Whynamewhy,http://blocgame.com/alliancestats.php?allianceid=2048,25k active personnel,0 ships,First World War surplus,None,Elite,last online 47 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$315 million,alliancestats.php?allianceid=2048,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=60147,1815 Mbbl; 2 Mbbl,,,Angelic,4 Hundred Tons per month,2 Mbbl per month
FSOMA,Fascist Toonder,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 182 hours ago,rankings.php?subregion=mex,,$315 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=60165,,,,Angelic,2 Hundred Tons per month,
Nueva Asia,Franco C. Manrique,,14k active personnel,0 ships,First World War surplus,None,Elite,last online 44 hours ago,rankings.php?subregion=ara,,$315 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=60216,,,,Angelic,2 Hundred Tons per month,
Sana,twiceleader,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 182 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=60262,,,,Angelic,2 Hundred Tons per month,
ZESI,alessandroro,http://blocgame.com/alliancestats.php?allianceid=2045,25k active personnel,0 ships,First World War surplus,None,Elite,last online 20 hours ago,rankings.php?subregion=eaf,The Order,$315 million,alliancestats.php?allianceid=2045,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=60288,,,,Angelic,2 Hundred Tons per month,
