country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Paulovia,Kongzilla,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 126 hours ago,6 Hundred Tons per month,,Mixed Economy,$329 million,,Untapped,None,Southern Africa,Neutral,16335 km 2,http://blocgame.com/stats.php?id=40265,
DoubleDuskia,Goratrixx,,10k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 133 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$329 million,166 Mbbl; 1 Mbbl,Untapped,None,Caribbean,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=51477,
Hephaestus,Saints,,18k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 3 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$329 million,338 Mbbl; 1 Mbbl,Untapped,None,Guinea,Neutral,19800 km 2,http://blocgame.com/stats.php?id=60310,
Kredik Shaw,Straff Venture,Brotherhood of Nod,29k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 88 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$329 million,1998 Mbbl; 4 Mbbl,Untapped,Meagre,Egypt,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=60650,
Teganu Castle,Somebody,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 8 hours ago,3 Hundred Tons per month,,Central Planning,$329 million,,Untapped,Meagre,East Indies,Neutral,16010 km 2,http://blocgame.com/stats.php?id=62472,
sandshark,sandshark,The Order,33k active personnel,0 ships,First World War surplus,Angelic,None,Good,last online 11 hours ago,10 Hundred Tons per month,2 Mbbl per month,Central Planning,$329 million,466 Mbbl; 2 Mbbl,Untapped,Meagre,Gran Colombia,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=62581,
Serbija,Radovan Karad�i�,Lithuanian Coalition,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 3 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$329 million,2200 Mbbl; 10 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=62971,
klapakistan,phoenix king,,17k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 155 hours ago,2 Hundred Tons per month,,Mixed Economy,$329 million,,Untapped,None,China,United States,20000 km 2,http://blocgame.com/stats.php?id=63047,
Deep Purple,Bea Wain,The Order,18k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 13 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$329 million,1724 Mbbl; 2 Mbbl,Untapped,Mediocre,Arabia,United States,23355 km 2,http://blocgame.com/stats.php?id=63067,
Luskwood,HylerVolfhelm,The Order,13k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 1 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$329 million,142 Mbbl; 1 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,23500 km 2,http://blocgame.com/stats.php?id=63171,
Josey Wales,Stumpgrinder,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 129 hours ago,2 Hundred Tons per month,,Free Market,$329 million,,Untapped,None,Mesopotamia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63457,
PP,Bumpington,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 130 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$329 million,3889 Mbbl,Untapped,None,Mesopotamia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63523,
Ptoria,tswea31,The Khilafah,29k active personnel,0 ships,Finest of the 19th century,Normal,None,Good,last online 23 hours ago,2 Hundred Tons per month,,Central Planning,$329 million,,Untapped,Meagre,Persia,Soviet Union,20794 km 2,http://blocgame.com/stats.php?id=63795,
South Sudan,Darkseller63,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 118 hours ago,2 Hundred Tons per month,,Mixed Economy,$328 million,,Untapped,None,East Africa,Neutral,16335 km 2,http://blocgame.com/stats.php?id=48320,
The Wired,LAIN,,11k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 60 hours ago,2 Hundred Tons per month,,Mixed Economy,$328 million,,Untapped,None,Arabia,Neutral,19602 km 2,http://blocgame.com/stats.php?id=53298,
Hasting,President Austin,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 96 hours ago,2 Hundred Tons per month,,Mixed Economy,$328 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=53965,
Novigrad,Vizimir the Just,Brotherhood of Nod,33k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 88 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$328 million,5446 Mbbl; 2 Mbbl,Untapped,Meagre,Egypt,Soviet Union,23796 km 2,http://blocgame.com/stats.php?id=62757,
Nabla,nabla,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 144 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$328 million,1 Mbbl,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63160,
Tormata,Tormato,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 108 hours ago,2 Hundred Tons per month,,Mixed Economy,$328 million,,Untapped,None,China,Neutral,16500 km 2,http://blocgame.com/stats.php?id=63752,
Kayumuri,Jinzuku,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 84 hours ago,2 Hundred Tons per month,,Mixed Economy,$328 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63852,
Carthya,Eckbert,,10k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 17 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$328 million,1 Mbbl,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63949,
Gridland,grid,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 63 hours ago,2 Hundred Tons per month,,Mixed Economy,$327 million,,Untapped,None,East Africa,Neutral,11120 km 2,http://blocgame.com/stats.php?id=2917,
Bananama,Tokajima,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 144 hours ago,2 Hundred Tons per month,,Free Market,$327 million,,Untapped,None,Caribbean,Neutral,16335 km 2,http://blocgame.com/stats.php?id=49257,
Umbrella corp,Miss. Parks,The High Council,36k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 48 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$327 million,401 Mbbl; 3 Mbbl,Untapped,Meagre,China,Neutral,23234 km 2,http://blocgame.com/stats.php?id=54467,1 Tons
Disnomica,Chaad,The High Council,50k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 15 hours ago,8 Hundred Tons per month,5 Mbbl per month,Central Planning,$327 million,2570 Mbbl; 5 Mbbl,Untapped,Meagre,Arabia,Soviet Union,25035 km 2,http://blocgame.com/stats.php?id=60992,
Chicken rice,Ador hitler,,30k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 95 hours ago,6 Hundred Tons per month,5 Mbbl per month,Central Planning,$327 million,122 Mbbl; 5 Mbbl,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61750,
720instaswap,TM0n3y,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 29 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$327 million,1417 Mbbl; 2 Mbbl,Untapped,None,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62714,
Panzer,Pak43,The Order,11k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 4 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$327 million,293 Mbbl; 1 Mbbl,Untapped,Meagre,China,Soviet Union,20202 km 2,http://blocgame.com/stats.php?id=63748,
New Croatia,Julian Herdem,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 135 hours ago,2 Hundred Tons per month,,Mixed Economy,$326 million,,Untapped,None,Gran Colombia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=41054,
Genocidia,wolf2686,,6k active personnel,0 ships,First World War surplus,Angelic,None,Undisciplined Rabble,last online 4 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$326 million,35 Mbbl; 1 Mbbl,Untapped,Meagre,China,United States,16335 km 2,http://blocgame.com/stats.php?id=41291,
Jbmach3,jbmach3,,27k active personnel,0 ships,Finest of the 19th century,Angelic,None,Elite,last online 25 hours ago,6 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$326 million,398 Mbbl; 1 Mbbl,Untapped,None,Pacific Rim,Soviet Union,20594 km 2,http://blocgame.com/stats.php?id=43457,
mdttheory,mdttheory,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 108 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$326 million,309 Mbbl; 2 Mbbl,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=44269,
Crux Central,Rangecc,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 143 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$326 million,2 Mbbl,Untapped,None,China,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=45115,
TerraNova,dan1911,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 132 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$326 million,2 Mbbl,Untapped,None,Amazonia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=54247,
Boletaria,Geralt Dayne,The High Council,19k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 88 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$326 million,143 Mbbl; 3 Mbbl,Untapped,Meagre,China,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=56664,
New Nederlands,William Mohamad,Brotherhood of Zion,23k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 20 hours ago,2 Hundred Tons per month,4 Mbbl per month,Free Market,$326 million,2549 Mbbl; 4 Mbbl,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=59454,
MyKingdom,General,PIRATES,39k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 3 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$326 million,244 Mbbl; 1 Mbbl,Untapped,Small,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60728,
Dutchistan,FrankehW,Brotherhood of Zion,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 95 hours ago,5 Hundred Tons per month,1 Mbbl per month,Free Market,$326 million,86 Mbbl,Untapped,Meagre,Amazonia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61032,
Gerik,SeaQuest,,22k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 26 hours ago,2 Hundred Tons per month,,Mixed Economy,$326 million,154 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=62864,
District21,Nizarudinjohari,PIRATES,19k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 11 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$326 million,1426 Mbbl,Near Depletion,None,Arabia,United States,15536 km 2,http://blocgame.com/stats.php?id=62938,
Gruul,Trokatja,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 134 hours ago,3 Hundred Tons per month,,Mixed Economy,$326 million,,Untapped,None,East Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63315,
Zilverland,Prohor,,7k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 23 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$326 million,92 Mbbl,Untapped,None,Gran Colombia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63603,
Ingvizhia,Sokolov,Al-Qassam Brigades,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 72 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$326 million,3249 Mbbl; 3 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63675,
Windlow,Cenna,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 108 hours ago,2 Hundred Tons per month,,Mixed Economy,$326 million,,Untapped,None,China,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63754,
Degenerates,pringles21,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Good,last online 71 hours ago,2 Hundred Tons per month,,Mixed Economy,$326 million,,Untapped,None,Mesoamerica,United States,20000 km 2,http://blocgame.com/stats.php?id=63880,
Vorgorn,Eli Wiklund,,20k active personnel,0 ships,Finest of the 19th century,Normal,1 factory,Standard,last online 25 hours ago,3 Hundred Tons per month,,Mixed Economy,$326 million,291 Mbbl,Untapped,None,Caribbean,Neutral,20398 km 2,http://blocgame.com/stats.php?id=63943,
Ummat Allah,Sanjay Binja,,18k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 45 hours ago,2 Hundred Tons per month,,Mixed Economy,$326 million,,Untapped,None,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63948,
Maisie Williams,Maisie Williams,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 128 hours ago,2 Hundred Tons per month,,Mixed Economy,$325 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=39007,
Gallifrey,The Doctor,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 39 hours ago,2 Hundred Tons per month,,Mixed Economy,$325 million,,Untapped,None,Southern Cone,Neutral,19602 km 2,http://blocgame.com/stats.php?id=40351,
Reringo,Explosion,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 130 hours ago,2 Hundred Tons per month,,Mixed Economy,$325 million,,Untapped,None,Gran Colombia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=40680,
Cazadoria,JoshGraham,,34k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 19 hours ago,2 Hundred Tons per month,,Free Market,$325 million,438 Mbbl,Untapped,Mediocre,Indochina,United States,20000 km 2,http://blocgame.com/stats.php?id=40810,
Ravenholm,Supreme Leader Raven,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 131 hours ago,2 Hundred Tons per month,,Mixed Economy,$325 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=41677,
Ctalnh,CTALNH,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 128 hours ago,2 Hundred Tons per month,,Mixed Economy,$325 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=46359,
Ra5kiL,DaveO,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 128 hours ago,6 Hundred Tons per month,,Mixed Economy,$325 million,89 Mbbl,Untapped,None,Congo,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=46871,
Sioux Nation,Crazy Horse,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 24 hours ago,2 Hundred Tons per month,,Mixed Economy,$325 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=48829,
Avacado's,Avacado,Brotherhood of Nod,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 106 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$325 million,2450 Mbbl; 3 Mbbl,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=52424,
The Sound,Lord Orochimaru,The High Council,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 9 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$325 million,469 Mbbl; 1 Mbbl,Untapped,Meagre,East Indies,Soviet Union,20321 km 2,http://blocgame.com/stats.php?id=55197,
Esnia,Drake Slaughter,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 95 hours ago,2 Hundred Tons per month,,Central Planning,$325 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=55465,
Demokina,Commander Markez,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 121 hours ago,2 Hundred Tons per month,,Central Planning,$325 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=59383,
sophisticates,murtazatahir,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 57 hours ago,2 Hundred Tons per month,,Mixed Economy,$325 million,,Untapped,None,The Subcontinent,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61182,
Royal Malaya,Tunku Adam Zhafri,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 31 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$325 million,145 Mbbl; 2 Mbbl,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61916,
