country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Snort,Yort,,3k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 73 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$373 million,331 Mbbl; 1 Mbbl,Untapped,None,Caribbean,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=63458,
Krelmia,Krelm,,8k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 70 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$373 million,85 Mbbl,Untapped,None,Caribbean,Neutral,19800 km 2,http://blocgame.com/stats.php?id=63947,
malapetaka,bolawei9,The High Council,15k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 17 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$372 million,34 Mbbl,Untapped,Meagre,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60813,
Lelgium,Bart Donderlul,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 153 hours ago,2 Hundred Tons per month,,Mixed Economy,$372 million,1136 Mbbl,Untapped,None,Atlas,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63813,
Untauzbek,Al Najibun Razaq,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 132 hours ago,2 Hundred Tons per month,,Mixed Economy,$371 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60535,
Mawlid,rotazairo,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 132 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$371 million,341 Mbbl,Untapped,None,Indochina,Neutral,16335 km 2,http://blocgame.com/stats.php?id=62403,
Jahidenistan,�hl�ms�hl�m,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 172 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$371 million,1973 Mbbl; 1 Mbbl,Untapped,None,Mesopotamia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63774,
Swadia,SonnyJack,The Order,49k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,11 Hundred Tons per month,11 Mbbl per month,Free Market,$370 million,5231 Mbbl,Untapped,Somewhat Large,Arabia,United States,27165 km 2,http://blocgame.com/stats.php?id=40011,1 Tons
Eleuthera,Gamb,420 Empire,11k active personnel,0 ships,First World War surplus,Isolated,None,Elite,last online 8 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$370 million,333 Mbbl; 5 Mbbl,Plentiful,Mediocre,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63029,
Russostan,Artyom Strugatsky,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 112 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$370 million,3502 Mbbl; 3 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63078,
Democrastan,Demochi,,45k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 1 hours ago,7 Hundred Tons per month,3 Mbbl per month,Free Market,$370 million,411 Mbbl,Untapped,Small,West Africa,United States,16172 km 2,http://blocgame.com/stats.php?id=63132,
Guadianstan,Guadian Bakar,Followers of Guadian,10k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,last online 10 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$370 million,326 Mbbl,,Meagre,Gran Colombia,Soviet Union,18508 km 2,http://blocgame.com/stats.php?id=63250,
Netherlandia,Obemre,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 170 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$370 million,213 Mbbl,Untapped,Meagre,China,United States,20000 km 2,http://blocgame.com/stats.php?id=63569,
Angel Nation,angelgirl1998,Angel Alliance,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 120 hours ago,2 Hundred Tons per month,,Free Market,$370 million,232 Mbbl,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63800,
Leazus,Rance,Che Guevara League,40k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 95 hours ago,8 Hundred Tons per month,2 Mbbl per month,Central Planning,$369 million,72 Mbbl; 2 Mbbl,Untapped,Mediocre,Amazonia,Soviet Union,22964 km 2,http://blocgame.com/stats.php?id=3672,
Esmair,muffjin,The Order,46k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 16 hours ago,7 Hundred Tons per month,1 Mbbl per month,Central Planning,$369 million,332 Mbbl,Untapped,Small,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=40882,
PolandThePower,PolandThePower44,Brotherhood of Nod,31k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 6 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$369 million,2264 Mbbl; 5 Mbbl,Untapped,Small,Mesopotamia,Neutral,27617 km 2,http://blocgame.com/stats.php?id=58217,
Aroucia,Pleeb,,18k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 1 hours ago,2 Hundred Tons per month,,Central Planning,$369 million,,Untapped,None,Mesoamerica,Neutral,16667 km 2,http://blocgame.com/stats.php?id=59585,
hollywoodundead,batmanthing2222,,9k active personnel,0 ships,First World War surplus,Questionable,None,Poor,last online 3 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$369 million,3965 Mbbl; 2 Mbbl,Untapped,None,Arabia,Neutral,11120 km 2,http://blocgame.com/stats.php?id=59629,
Nueva Asia,Franco C. Manrique,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 17 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$369 million,1 Mbbl,Untapped,None,Arabia,Neutral,11120 km 2,http://blocgame.com/stats.php?id=60216,
Guerilla,mohdirfan,,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 28 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$369 million,146 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61854,
The Silver Hand,Morladim,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 111 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$368 million,212 Mbbl; 1 Mbbl,Untapped,None,Pacific Rim,United States,19602 km 2,http://blocgame.com/stats.php?id=56161,
Kuviere,Jaywynne,The High Council,28k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 27 hours ago,2 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$368 million,4450 Mbbl; 5 Mbbl,Untapped,Meagre,Atlas,Neutral,23665 km 2,http://blocgame.com/stats.php?id=58755,
Serbija,Radovan Karad�i�,Lithuanian Coalition,35k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,15 Hundred Tons per month,13 Mbbl per month,Central Planning,$368 million,2131 Mbbl; 13 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=62971,
Vrijstaat Congo,Wunwun,,22k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 96 hours ago,5 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$368 million,203 Mbbl; 1 Mbbl,Untapped,None,Congo,Neutral,21170 km 2,http://blocgame.com/stats.php?id=63562,
gibmedat,racewarnow,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 170 hours ago,6 Hundred Tons per month,1 Mbbl per month,Free Market,$368 million,,Untapped,Meagre,Southern Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=63575,
�hl�ms�hl�m,Jonta218,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 139 hours ago,2 Hundred Tons per month,,Free Market,$368 million,,Untapped,None,Egypt,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63892,
Ummat Allah,Sanjay Binja,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 117 hours ago,2 Hundred Tons per month,,Mixed Economy,$368 million,,Untapped,None,Mesopotamia,Neutral,16500 km 2,http://blocgame.com/stats.php?id=63948,
Subcarpathia,Munmen,Divine League,26k active personnel,0 ships,First World War surplus,Nice,1 factory,Good,last online 11 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$368 million,2942 Mbbl,Untapped,Meagre,Arabia,United States,20200 km 2,http://blocgame.com/stats.php?id=63976,
Caballos,T�mas,The United Nations,100k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 19 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$367 million,420 Mbbl,Untapped,None,The Subcontinent,United States,23990 km 2,http://blocgame.com/stats.php?id=5261,
Britanistan,Rehepapi,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 171 hours ago,2 Hundred Tons per month,,Mixed Economy,$367 million,,Untapped,None,Arabia,Neutral,16500 km 2,http://blocgame.com/stats.php?id=40271,
Zion,Zionist,The United Nations,60k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 150 hours ago,10 Hundred Tons per month,14 Mbbl per month,Central Planning,$367 million,9020 Mbbl; 14 Mbbl,Untapped,Small,Mesopotamia,Soviet Union,24463 km 2,http://blocgame.com/stats.php?id=41496,
nopeland,atared,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 177 hours ago,2 Hundred Tons per month,,Mixed Economy,$367 million,,Untapped,None,The Subcontinent,Neutral,16335 km 2,http://blocgame.com/stats.php?id=46828,
Liam Neeson,Peter Griffin,The High Council,21k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 107 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$367 million,4671 Mbbl,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=59550,
nogoriden3,nogoriden3,,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,11 Hundred Tons per month,4 Mbbl per month,Central Planning,$367 million,303 Mbbl; 4 Mbbl,Untapped,Meagre,Indochina,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62789,
Frostyputania,Frostyputa,The Order,33k active personnel,0 ships,First World War surplus,Pariah,1 factory,Good,last online 23 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$366 million,373 Mbbl; 1 Mbbl,Untapped,Mediocre,Gran Colombia,Neutral,23665 km 2,http://blocgame.com/stats.php?id=42065,
Providia,Floriano Destiquo,,34k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 16 hours ago,2 Hundred Tons per month,,Central Planning,$366 million,,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=53115,
Komasia,Emperor Kominominom II,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 110 hours ago,3 Hundred Tons per month,,Mixed Economy,$366 million,,Untapped,None,Persia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=60278,
Sulon Grande,Sulon the Defiler,Brotherhood of Nod,31k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 4 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$366 million,4832 Mbbl; 1 Mbbl,Untapped,Small,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61038,
land1,land1,,29k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 180 hours ago,2 Hundred Tons per month,,Central Planning,$366 million,,Untapped,None,Congo,Neutral,19900 km 2,http://blocgame.com/stats.php?id=61830,
Borneon,orangsigat,PIRATES,53k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$366 million,271 Mbbl; 5 Mbbl,Plentiful,Mediocre,Caribbean,Soviet Union,23491 km 2,http://blocgame.com/stats.php?id=61947,
Erpland,Stomana,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 19 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$366 million,333 Mbbl,Untapped,Mediocre,Southern Cone,United States,20000 km 2,http://blocgame.com/stats.php?id=63448,
FistPump,MasterChef,Brotherhood of Nod,45k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 74 hours ago,2 Hundred Tons per month,,Central Planning,$365 million,,Untapped,Small,Persia,Neutral,20404 km 2,http://blocgame.com/stats.php?id=43623,
Thinkpad,maskedplacebo,The Order,6k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 3 hours ago,9 Hundred Tons per month,2 Mbbl per month,Central Planning,$365 million,102 Mbbl,Plentiful,Meagre,Indochina,Soviet Union,24610 km 2,http://blocgame.com/stats.php?id=63332,
Serendipia,DerRaul,,18k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 113 hours ago,6 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$365 million,92 Mbbl,Untapped,None,Mesoamerica,United States,20000 km 2,http://blocgame.com/stats.php?id=63896,
Arsinoe,Sobek,SPQR,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 164 hours ago,2 Hundred Tons per month,4 Mbbl per month,Central Planning,$364 million,4 Mbbl,Untapped,None,Egypt,Soviet Union,20200 km 2,http://blocgame.com/stats.php?id=49868,
Wooumo,Demonic_Prince,,19k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 134 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$364 million,292 Mbbl; 3 Mbbl,Untapped,Meagre,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=51095,
Kotasinga,Stalin VI,The Order,26k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,online now,8 Hundred Tons per month,1 Mbbl per month,Central Planning,$364 million,1 Mbbl,Plentiful,Small,Congo,Soviet Union,18642 km 2,http://blocgame.com/stats.php?id=60448,
Disnomica,Chaad,The High Council,57k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,9 Hundred Tons per month,10 Mbbl per month,Central Planning,$364 million,2516 Mbbl; 10 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,25035 km 2,http://blocgame.com/stats.php?id=60992,
Compost,Colop,The Order,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,online now,9 Hundred Tons per month,1 Mbbl per month,Central Planning,$364 million,448 Mbbl; 1 Mbbl,Untapped,Small,Southern Cone,Soviet Union,24744 km 2,http://blocgame.com/stats.php?id=62506,
Benus Prime,benmetcalfe8,SPQR,50k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 10 hours ago,5 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$364 million,369 Mbbl,,None,East Africa,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63643,
Torvan,Baron Obexi,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 138 hours ago,2 Hundred Tons per month,,Free Market,$364 million,,Untapped,None,West Africa,United States,16335 km 2,http://blocgame.com/stats.php?id=63893,
Wernston,4DaRush,,19k active personnel,0 ships,First World War surplus,Angelic,None,Elite,online now,7 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$364 million,301 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63951,
Black Gold,SIEG_HEIL,The Order,36k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 11 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$364 million,4192 Mbbl; 1 Mbbl,Untapped,Mediocre,Egypt,Soviet Union,24664 km 2,http://blocgame.com/stats.php?id=64027,
Kikkomen,general_tso_chiken,Brotherhood of Zion,37k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,5 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$363 million,63 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,23395 km 2,http://blocgame.com/stats.php?id=53662,1 Tons
Selitia,TRSL,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 18 hours ago,2 Hundred Tons per month,,Mixed Economy,$363 million,,Untapped,None,Congo,Neutral,13613 km 2,http://blocgame.com/stats.php?id=60929,
Wadowicki Blues,tajfunek12,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 69 hours ago,2 Hundred Tons per month,5 Mbbl per month,Central Planning,$363 million,5 Mbbl,Untapped,Meagre,Egypt,Neutral,11005 km 2,http://blocgame.com/stats.php?id=62645,
JesusChrist,The_Magic_Jesus,,53k active personnel,0 ships,Finest of the 19th century,Angelic,None,Undisciplined Rabble,last online 140 hours ago,6 Hundred Tons per month,1 Mbbl per month,Free Market,$363 million,116 Mbbl,Plentiful,None,Mesoamerica,Soviet Union,16667 km 2,http://blocgame.com/stats.php?id=63312,
gitgud,Xx420blaz31txX,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 178 hours ago,2 Hundred Tons per month,3 Mbbl per month,Free Market,$363 million,1729 Mbbl,Untapped,None,Arabia,United States,16335 km 2,http://blocgame.com/stats.php?id=63729,
Thiepia,RulerKing,,5k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 6 hours ago,2 Hundred Tons per month,,Free Market,$363 million,,Untapped,None,Indochina,Soviet Union,13200 km 2,http://blocgame.com/stats.php?id=63846,
Rostock,InnocentAce,Brotherhood of Zion,39k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 9 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$362 million,49 Mbbl,Untapped,Meagre,China,Soviet Union,23698 km 2,http://blocgame.com/stats.php?id=40376,
