country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Pilkington,Aura Dawn,,9k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 81 hours ago,2 Hundred Tons per month,,Mixed Economy,$347 million,,Untapped,None,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=48624,
Dragon Stone,Mannis,Interpol,38k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 29 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$347 million,339 Mbbl; 2 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=54852,
BerkeVille,VintageTanker,,45k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,online now,2 Hundred Tons per month,,Mixed Economy,$347 million,,,None,Southern Africa,Neutral,11063 km 2,http://blocgame.com/stats.php?id=59187,
Galaxy,ryanus,,7k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 94 hours ago,3 Hundred Tons per month,,Mixed Economy,$347 million,,Untapped,Meagre,Amazonia,Neutral,16500 km 2,http://blocgame.com/stats.php?id=60045,
Jemuan Setan,Mappo,The High Council,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 42 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$347 million,160 Mbbl; 3 Mbbl,Untapped,Small,East Indies,Soviet Union,24044 km 2,http://blocgame.com/stats.php?id=61058,
Elos,Panzerfan,,11k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 11 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$347 million,299 Mbbl; 1 Mbbl,Untapped,Meagre,Southern Africa,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=61127,
Angles,Badman,SPQR,20k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Poor,online now,2 Hundred Tons per month,,Free Market,$347 million,,Untapped,None,Mesopotamia,United States,20000 km 2,http://blocgame.com/stats.php?id=62095,
Arganava,Abdul Hamid Muhammad,,3k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 26 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$347 million,103 Mbbl; 1 Mbbl,Untapped,Meagre,East Indies,Neutral,19406 km 2,http://blocgame.com/stats.php?id=62223,
Erpland,Stomana,The Order,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 90 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$347 million,337 Mbbl,Untapped,Mediocre,Southern Cone,United States,20000 km 2,http://blocgame.com/stats.php?id=63448,
GH&G,danielzi,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 177 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$347 million,1 Mbbl,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63606,
akuman,akuen,The Khilafah,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,3 Hundred Tons per month,,Central Planning,$347 million,165 Mbbl,Untapped,None,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63624,
Fresh Memes,MemeLord,,22k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 172 hours ago,2 Hundred Tons per month,,Central Planning,$347 million,,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63646,
Kornian,Premier Warlord Bush,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 26 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$347 million,,Untapped,Meagre,Congo,United States,13613 km 2,http://blocgame.com/stats.php?id=63705,
enerjy,enerjy,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 146 hours ago,2 Hundred Tons per month,,Free Market,$347 million,,Untapped,None,Arabia,United States,16335 km 2,http://blocgame.com/stats.php?id=63806,
Genovia2.0,Frerah,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 76 hours ago,2 Hundred Tons per month,,Mixed Economy,$347 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63937,
Olut,Vittusaatana,Al-Qassam Brigades,36k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,online now,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$346 million,3654 Mbbl; 4 Mbbl,Untapped,Meagre,Atlas,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63682,
Ghost Shark,Sharky,PIRATES,38k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 1 hours ago,4 Hundred Tons per month,3 Mbbl per month,Free Market,$346 million,199 Mbbl,,Mediocre,East Indies,United States,20621 km 2,http://blocgame.com/stats.php?id=63863,
Serendipia,DerRaul,,18k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 91 hours ago,6 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$346 million,94 Mbbl,Untapped,None,Mesoamerica,United States,20000 km 2,http://blocgame.com/stats.php?id=63896,
Funistan,Evequill,,5k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 99 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$345 million,1 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,19406 km 2,http://blocgame.com/stats.php?id=8311,
SS-Amazonien,Mengele-chan,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,online now,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$345 million,297 Mbbl; 2 Mbbl,Untapped,None,Amazonia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=49589,
Nandos Banter,Peterfile,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 59 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$345 million,2989 Mbbl; 1 Mbbl,Untapped,None,Arabia,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=53672,
Alanies,Alany,The Order,46k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 14 hours ago,8 Hundred Tons per month,5 Mbbl per month,Central Planning,$345 million,251 Mbbl; 5 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,26848 km 2,http://blocgame.com/stats.php?id=54617,
zioland,zionhar,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 94 hours ago,2 Hundred Tons per month,,Mixed Economy,$345 million,,Untapped,None,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=56893,
Freshwell,Serious,Interpol,23k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 181 hours ago,6 Hundred Tons per month,9 Mbbl per month,Free Market,$345 million,4475 Mbbl,Untapped,Meagre,Atlas,Neutral,19212 km 2,http://blocgame.com/stats.php?id=58341,
Dogenation,dodgingdoge,The High Council,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 75 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$345 million,1 Mbbl,Untapped,None,Persia,United States,13477 km 2,http://blocgame.com/stats.php?id=59174,
Royal Malaya,Tunku Adam Zhafri,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 40 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$345 million,137 Mbbl; 2 Mbbl,Untapped,None,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=61916,
New Shillia,Wrase,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 181 hours ago,3 Hundred Tons per month,,Central Planning,$345 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63501,
Big balle,Stor Kukson,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 179 hours ago,2 Hundred Tons per month,,Mixed Economy,$345 million,,Untapped,None,The Subcontinent,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63557,
Panzer,Pak43,The Order,17k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 21 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$345 million,289 Mbbl; 1 Mbbl,Untapped,Meagre,China,Soviet Union,20794 km 2,http://blocgame.com/stats.php?id=63748,
PEWDIEPIE,HANFAN1,,10k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 51 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$345 million,1 Mbbl,Untapped,None,East Africa,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63789,
Sarenium,Tyson Orbem,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 109 hours ago,2 Hundred Tons per month,,Free Market,$345 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63912,
Krovator Land,Kassim Fuentes,The High Council,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 2 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$344 million,336 Mbbl; 2 Mbbl,Untapped,Mediocre,Caribbean,United States,26523 km 2,http://blocgame.com/stats.php?id=60722,
land1,land1,,29k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 158 hours ago,2 Hundred Tons per month,,Central Planning,$344 million,,Untapped,None,Congo,Neutral,19900 km 2,http://blocgame.com/stats.php?id=61830,
Subaland,khodeq,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 133 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$344 million,,Untapped,Meagre,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62574,
Alor Janggus,bobit,,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,online now,2 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$344 million,2808 Mbbl,Untapped,Small,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63141,
GWNP,brody1337,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 22 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$344 million,1 Mbbl,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64007,
Zetland,a sticky heresy,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 113 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$343 million,1 Mbbl,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=44930,
Nueva Pilipinas,Angelo Manrique,The High Council,31k active personnel,0 ships,First World War surplus,Nice,None,Good,last online 8 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$343 million,329 Mbbl; 3 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,20133 km 2,http://blocgame.com/stats.php?id=53008,
Beluncas War,RamaRama,PIRATES,19k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 34 hours ago,6 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$343 million,305 Mbbl; 8 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=61487,
720instaswap,TM0n3y,,2k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 79 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$343 million,1409 Mbbl; 2 Mbbl,Untapped,None,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62714,
GAK-+,KingGakoffical,GAK,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 80 hours ago,3 Hundred Tons per month,,Mixed Economy,$343 million,367 Mbbl,Untapped,None,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63767,
Rebel Scum,Swipa,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 92 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$343 million,1807 Mbbl; 1 Mbbl,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63844,
Great Heights,Jennynuts,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 115 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$343 million,1 Mbbl,Untapped,None,Mesoamerica,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63886,
PolandThePower,PolandThePower44,Brotherhood of Nod,25k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Standard,online now,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$342 million,2274 Mbbl; 5 Mbbl,Untapped,Small,Mesopotamia,Neutral,27617 km 2,http://blocgame.com/stats.php?id=58217,
Silverra,chohakkai,PIRATES,7k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 6 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$342 million,75 Mbbl,Untapped,None,East Indies,United States,16335 km 2,http://blocgame.com/stats.php?id=61729,
nogoriden2,nogoriden2,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 5 hours ago,10 Hundred Tons per month,3 Mbbl per month,Central Planning,$342 million,377 Mbbl; 3 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62787,
Wankmuffin,tempcunt,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Standard,online now,7 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$342 million,414 Mbbl; 3 Mbbl,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63325,
ImperialBabylon,LetsGetThisShoahOntheRoad,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 183 hours ago,2 Hundred Tons per month,,Free Market,$342 million,1708 Mbbl,Untapped,None,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63329,
Degenerates,pringles21,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 121 hours ago,2 Hundred Tons per month,,Mixed Economy,$342 million,,Untapped,None,Mesoamerica,United States,20000 km 2,http://blocgame.com/stats.php?id=63880,
Cazadoria,JoshGraham,,34k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 42 hours ago,3 Hundred Tons per month,,Free Market,$341 million,438 Mbbl,Untapped,Mediocre,Indochina,United States,20000 km 2,http://blocgame.com/stats.php?id=40810,
VinyRuler,VinyTanker,,10k active personnel,0 ships,First World War surplus,Angelic,None,Undisciplined Rabble,online now,2 Hundred Tons per month,,Central Planning,$341 million,,Untapped,None,Indochina,Neutral,13750 km 2,http://blocgame.com/stats.php?id=59709,
pengkalan chepa,sultan pali,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 2 hours ago,2 Hundred Tons per month,,Free Market,$341 million,202 Mbbl,Untapped,None,East Indies,Neutral,13613 km 2,http://blocgame.com/stats.php?id=60742,
Sebatu,ze_49,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 155 hours ago,2 Hundred Tons per month,,Central Planning,$341 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61790,
Northern Ghan,Hailaruds,Brotherhood of Nod,26k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 26 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$341 million,1440 Mbbl; 3 Mbbl,Untapped,Small,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62344,
Peutschland,Pocci,The Order,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,3 Hundred Tons per month,2 Mbbl per month,Free Market,$341 million,4435 Mbbl,Untapped,Meagre,Persia,Soviet Union,23990 km 2,http://blocgame.com/stats.php?id=63261,1 Tons
Sumchakastan,eddik0lol,The Khilafah,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 117 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$340 million,4024 Mbbl; 2 Mbbl,Untapped,None,Arabia,Neutral,16010 km 2,http://blocgame.com/stats.php?id=41444,
Al Kebab,John Zoidberg,Brotherhood of Nod,29k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 85 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$340 million,3314 Mbbl,Untapped,Small,Mesopotamia,Neutral,23615 km 2,http://blocgame.com/stats.php?id=59392,
NONG\\\'S,emjayking,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 97 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$340 million,384 Mbbl; 1 Mbbl,Untapped,None,Amazonia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60232,
Daun Pisang,Shahidan,Divine League,22k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,last online 12 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$340 million,330 Mbbl; 2 Mbbl,Untapped,None,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=60607,
KelabuAsap,kelam,The High Council,46k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,online now,9 Hundred Tons per month,9 Mbbl per month,Central Planning,$340 million,553 Mbbl; 9 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,23698 km 2,http://blocgame.com/stats.php?id=60664,
Tuaran,Sufrie,,11k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 14 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$340 million,366 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=61828,
