country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Columbiner2,Dylan Klebold,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 15 hours ago,2 Hundred Tons per month,,Central Planning,$310 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64058,
riseres,brayden,Union of the People,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 15 hours ago,2 Hundred Tons per month,,Central Planning,$310 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64059,
Maisie Williams,Maisie Williams,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 154 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=39007,
Reringo,Explosion,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 155 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Gran Colombia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=40680,
Ravenholm,Supreme Leader Raven,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=41677,
Ctalnh,CTALNH,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 154 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=46359,
Ra5kiL,DaveO,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 153 hours ago,6 Hundred Tons per month,,Mixed Economy,$309 million,89 Mbbl,Untapped,None,Congo,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=46871,
kocksmashistan,negerus prime,,29k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 157 hours ago,6 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,The Subcontinent,Neutral,20000 km 2,http://blocgame.com/stats.php?id=49792,
Avacado's,Avacado,Brotherhood of Nod,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 131 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$309 million,2444 Mbbl; 3 Mbbl,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=52424,
Asear,CrimsonCharger,,5k active personnel,0 ships,First World War surplus,Good,None,Standard,last online 4 hours ago,3 Hundred Tons per month,,Mixed Economy,$309 million,,Plentiful,None,East Indies,United States,19602 km 2,http://blocgame.com/stats.php?id=52706,
Esnia,Drake Slaughter,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 120 hours ago,2 Hundred Tons per month,,Central Planning,$309 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=55465,
Demokina,Commander Markez,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 147 hours ago,2 Hundred Tons per month,,Central Planning,$309 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=59383,
Newbish,Newbish,Divine League,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 4 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$309 million,4272 Mbbl; 3 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=59854,
Kredik Shaw,Straff Venture,Brotherhood of Nod,29k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 113 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$309 million,1990 Mbbl; 4 Mbbl,Untapped,Meagre,Egypt,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=60650,
Borneon,orangsigat,PIRATES,44k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 2 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$309 million,289 Mbbl; 4 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,23093 km 2,http://blocgame.com/stats.php?id=61947,
LiKala,WonguruChan,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63465,
Abiffia,Maka Draka,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63467,
DeusVult,Adolf1488,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63473,
nignog empire,djs00x,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63480,
Cucknada,ACockOnTheLoose,The Order,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 156 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63495,
Whitopia,chairman garrison,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 155 hours ago,3 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63502,
Bushland,President of the DPRB,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 155 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63506,
Liges,Phoca,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$309 million,2125 Mbbl; 1 Mbbl,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63509,
suhdude,Asuhdude,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$309 million,431 Mbbl; 1 Mbbl,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63510,
Sapistan,Sappler,SPQR,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 155 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$309 million,1672 Mbbl; 1 Mbbl,Untapped,None,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63514,
Tyndale,Hastings,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Congo,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63519,
Keku,Sevirak,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63520,
Rudnium,Ivllivs Rvdnicae,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 155 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63528,
rodas,rodas,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 155 hours ago,2 Hundred Tons per month,,Central Planning,$309 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63529,
Dorsia,Patrick Bateman,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 155 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63534,
Hoxhaism,EnverHoxha,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 154 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63552,
Aporia,Tedin,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 155 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63556,
Czechnology,Tobione,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 154 hours ago,4 Hundred Tons per month,,Free Market,$309 million,155 Mbbl,Untapped,None,The Subcontinent,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63559,
Top KeKtopolis,myDEEKjumbo,The Order,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 154 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Congo,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63560,
Constantinoko,duchessnoko,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 154 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63579,
Sudenland,SturmGrenadier,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 153 hours ago,3 Hundred Tons per month,,Central Planning,$309 million,,Untapped,None,Amazonia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63580,
Erembard,Siegfried Kircheis,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 153 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63581,
Guy Sebastian,Die4Guy2003,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 153 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$309 million,1 Mbbl,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63582,
Kokand,Cuckmoud Achmesligedjad,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 153 hours ago,2 Hundred Tons per month,,Central Planning,$309 million,,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63591,
Lydonia,Alexander Lyndon,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 152 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$309 million,1 Mbbl,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63602,
Las Colonias,Alexander125,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 150 hours ago,3 Hundred Tons per month,,Central Planning,$309 million,,Untapped,None,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63629,
Khonka,khonka,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 150 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63630,
ellinia,Grendel,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 149 hours ago,2 Hundred Tons per month,,Central Planning,$309 million,,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63632,
Reichistan,Adolf Critler,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 146 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63648,
Checks,check66,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 146 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63650,
Cuckoldry,Chairman Safir,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 145 hours ago,3 Hundred Tons per month,,Central Planning,$309 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63653,
Seanland Isles,MustardMan72,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 146 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63654,
Anime is cancer,MetroZoo,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 146 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63655,
�hl�ms�hl�m,Jonta218,,6k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 93 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Egypt,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63892,
Shinjukus,Lord Yaz,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 12 hours ago,3 Hundred Tons per month,,Mixed Economy,$309 million,302 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=64048,
Atikana,Shaqzilla,,11k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 45 hours ago,2 Hundred Tons per month,,Mixed Economy,$308 million,,Untapped,None,Arabia,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=56212,
Based World,Lil B,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 4 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$308 million,243 Mbbl; 2 Mbbl,Untapped,None,The Subcontinent,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=58035,
Magna Bonom,Krull,Brotherhood of Nod,47k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,6 Hundred Tons per month,6 Mbbl per month,Central Planning,$308 million,4447 Mbbl; 6 Mbbl,Untapped,Large,Egypt,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=59435,
Haha,haha,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 130 hours ago,2 Hundred Tons per month,,Central Planning,$308 million,,Untapped,None,Atlas,Neutral,16335 km 2,http://blocgame.com/stats.php?id=62055,
RollingRock,Jonzy,The Order,35k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 39 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$308 million,182 Mbbl; 4 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62175,
RT News,Journalist Resi,Che Guevara League,20k active personnel,0 ships,First World War surplus,Angelic,None,Good,last online 165 hours ago,3 Hundred Tons per month,,Central Planning,$308 million,,Untapped,None,Amazonia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63095,
Nabla,nabla,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 169 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$308 million,1 Mbbl,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63160,
Blackwater Inc,Dark Tenno,PIRATES,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 4 hours ago,5 Hundred Tons per month,,Central Planning,$308 million,,Untapped,None,East Indies,Soviet Union,20398 km 2,http://blocgame.com/stats.php?id=64016,
Lunaris,Julius Weezer,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 23 hours ago,3 Hundred Tons per month,,Mixed Economy,$308 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64030,
Gaipo,Brettso87,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 22 hours ago,3 Hundred Tons per month,,Mixed Economy,$308 million,334 Mbbl,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64041,
Last Horn,Prince Charming,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 12 hours ago,3 Hundred Tons per month,,Central Planning,$308 million,359 Mbbl,Untapped,None,West Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64043,
Vigora,Pasteur,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 20 hours ago,2 Hundred Tons per month,,Free Market,$308 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64045,
Maiden,Queens Revenge,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 10 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$308 million,2233 Mbbl; 1 Mbbl,Untapped,None,Mesopotamia,United States,20000 km 2,http://blocgame.com/stats.php?id=64049,
